# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.750       28.651325     0.036393459       43.363839
2.750       29.153980     0.034651706       43.499917
2.750       29.656635     0.033954709       44.867913
2.750       30.159289     0.033512195       46.573240
2.750       30.661944     0.032197534       47.021008
2.750       31.164599     0.031056296       47.621663
2.750       31.667254     0.030493787       49.058339
2.750       32.169909     0.029288537       49.398917
2.750       33.175218     0.027639525       51.126047
2.750       34.180528     0.026903331       54.426777
2.750       35.185838     0.025013382       55.200926
2.750       36.191147     0.023692216       56.896166
2.750       37.196457     0.022590689       58.898531
2.750       38.201767     0.022104533       62.431237
2.750       39.207076     0.020691298       63.175891
2.750       40.212386     0.019977487       65.809810
2.750       41.217696     0.018451264       65.455706
2.750       42.223005     0.018368717       70.048123
2.750       43.228315     0.017387667       71.156812
2.750       44.233625     0.016687481       73.167571
2.750       45.238934     0.015898529       74.570028
2.750       46.244244     0.015485991       77.585814
2.750       47.249554     0.014663534       78.361372
2.750       48.254863     0.014424184       82.107867
2.750       49.260173     0.013720764       83.087627
2.750       50.265482     0.013000408       83.644390
2.750       51.270792     0.012806033       87.436938
2.750       52.276102     0.012326405       89.210559
2.750       53.281411     0.011736319       89.935121
2.750       54.286721     0.011698742       94.817884
2.750       55.292031     0.011179692       95.738745
2.750       56.297340     0.010782027       97.461770
2.750       57.302650     0.010657437       101.58911
2.750       58.307960     0.010433674       104.78306
2.750       59.313269     0.010008730       105.80466
2.750       60.318579    0.0094891026       105.49909
2.750       61.323889    0.0093412482       109.13504
2.750       62.329198    0.0092109611       112.99255
2.750       63.334508    0.0087973054       113.22469
2.750       64.339818    0.0086603319       116.85419
2.750       66.350437    0.0081084900       119.98905
2.750       68.361056    0.0078991081       127.84231
2.750       70.371675    0.0073448077       129.67145
2.750       72.382295    0.0069232024       133.00695
2.750       74.392914    0.0069503835       144.96853
2.750       76.403533    0.0064464691       145.65738
2.750       78.414153    0.0059953736       146.44342
2.750       80.424772    0.0059056764       155.63577
2.750       82.435391    0.0054407061       154.40688
2.750       84.446011    0.0053004064       161.70254
2.750       86.456630    0.0049509083       162.08770
2.750       88.467249    0.0048497715       170.11363
2.750       90.477868    0.0044670602       167.61742
2.750       92.488488    0.0044714585       179.21836
2.750       94.499107    0.0042840982       183.15247
2.750       96.509726    0.0041330039       188.21287
2.750       98.520346    0.0039020543       189.03462
2.750       100.53096    0.0039095167       201.23007
2.750       102.54158    0.0037977693       207.44306
2.750       104.55220    0.0035170737       203.63447
2.750       106.56282    0.0034700321       212.72616
2.750       108.57344    0.0033139050       214.87265
2.750       110.58406    0.0032499844       222.65330
2.750       112.59468    0.0030956992       223.86317
2.750       114.60530    0.0029564428       225.45188
2.750       116.61592    0.0029621898       237.98888
2.750       118.62654    0.0028866007       244.11954
2.750       120.63716    0.0027201969       241.94346
2.750       122.64778    0.0027450336       256.56474
2.750       124.65840    0.0025330238       248.58455
2.750       126.66902    0.0025272614       260.21457
2.750       128.67964    0.0024073065       259.85501
2.750       132.70087    0.0021084018       249.60023
2.750       136.72211    0.0022174535       287.10520
2.750       140.74335    0.0021814754       308.10889
2.750       144.76459    0.0020392114       313.41482
2.750       148.78583    0.0019677519       328.34113
2.750       152.80707    0.0017341313       313.46030
2.750       156.82831    0.0017474917       341.47486
2.750       160.84954    0.0015496044       326.70110
2.750       164.87078    0.0014201660       322.43373
2.750       168.89202    0.0014210217       346.81540
2.750       172.91326    0.0012955028       339.30753
2.750       176.93450    0.0013024650       365.48864
2.750       180.95574    0.0012304769       369.36931
