# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.750       3.0787608       2.6331213       3.8928616
2.750       3.1415927       2.6080524       4.0967191
2.750       3.2044245       2.5314082       4.2197097
2.750       3.2672564       2.4580817       4.3432638
2.750       3.3300882       2.3741921       4.4417420
2.750       3.3929201       2.3078134       4.5665880
2.750       3.4557519       2.2428586       4.6892116
2.750       3.5185838       2.2220605       4.9037669
2.750       3.5814156       2.1606490       5.0282708
2.750       3.6442475       2.1200263       5.1979859
2.750       3.7070793       2.0580396       5.3115300
2.750       3.7699112       2.0417195       5.5419128
2.750       3.8327430       1.9742620       5.6312416
2.750       3.8955749       1.9230627       5.7594150
2.750       3.9584067       1.8804479       5.9087120
2.750       4.0212386       1.8448183       6.0771980
2.750       4.1469023       1.7769487       6.4197270
2.750       4.2725660       1.7234051       6.8096374
2.750       4.3982297       1.6248099       7.0033612
2.750       4.5238934       1.5968234       7.4896967
2.750       4.6495571       1.5082471       7.6802882
2.750       4.7752208       1.4713651       8.1165430
2.750       4.9008845       1.4280251       8.5158797
2.750       5.0265482       1.3554466       8.7209187
2.750       5.1522120       1.3192070       9.1403824
2.750       5.2778757       1.2556373       9.3521604
2.750       5.4035394       1.2216487       9.7645344
2.750       5.5292031       1.1861253       10.157538
2.750       5.6548668       1.1505396       10.539960
2.750       5.7805305       1.1197210       10.956786
2.750       5.9061942       1.0680999       11.148214
2.750       6.0318579       1.0459026       11.628262
2.750       6.1575216       1.0104028       11.950405
2.750       6.2831853      0.96793142       12.163385
2.750       6.4088490      0.93914724       12.524029
2.750       6.5345127      0.91848771       12.983244
2.750       6.6601764      0.88268621       13.210942
2.750       6.7858401      0.87252532       13.812083
2.750       6.9115038      0.84310880       14.101702
2.750       7.0371675      0.83283798       14.703626
2.750       7.1628313      0.80120612       14.916560
2.750       7.2884950      0.77667942       15.234410
2.750       7.4141587      0.74167481       15.313322
2.750       7.5398224      0.73012223       15.854377
2.750       7.6654861      0.70934539       16.186282
2.750       7.7911498      0.69533311       16.659725
2.750       7.9168135      0.68851020       17.307402
2.750       8.0424772      0.65645321       17.299898
2.750       8.2938046      0.63720807       18.416747
2.750       8.5451320      0.59200846       18.713477
2.750       8.7964594      0.56655833       19.536133
2.750       9.0477868      0.54090983       20.296550
2.750       9.2991143      0.51617711       21.027796
2.750       9.5504417      0.49217930       21.720207
2.750       9.8017691      0.47512779       22.667002
2.750       10.053096      0.45359795       23.347527
2.750       10.304424      0.44033979       24.407840
2.750       10.555751      0.41434376       24.688716
2.750       10.807079      0.39747691       25.415995
2.750       11.058406      0.38256933       26.209456
2.750       11.309734      0.37212479       27.271937
2.750       11.561061      0.35219725       27.570795
2.750       11.812388      0.33905991       28.311302
2.750       12.063716      0.32916702       29.277222
2.750       12.315043      0.31932840       30.214514
2.750       12.566371      0.30381468       30.542783
2.750       12.817698      0.29511660       31.484298
2.750       13.069025      0.27858974       31.503949
2.750       13.320353      0.27790467       33.274635
2.750       13.571680      0.26233978       33.222726
2.750       13.823008      0.25319552       33.879260
2.750       14.074335      0.24152316       34.112434
2.750       14.325663      0.23626375       35.189370
2.750       14.576990      0.22765103       35.722632
2.750       14.828317      0.21957597       36.268591
2.750       15.079645      0.21326961       37.048666
2.750       15.330972      0.21060443       38.445619
2.750       15.582300      0.19852348       38.051939
2.750       15.833627      0.19152950       38.516531
2.750       16.084954      0.18809269       39.655339
2.750       16.587609      0.17580135       40.648437
2.750       17.090264      0.16622282       42.034630
2.750       17.592919      0.15731670       43.396907
2.750       18.095574      0.14761322       44.311104
2.750       18.598229      0.13762033       44.850530
2.750       19.100883      0.13019668       45.965346
2.750       19.603538      0.12345741       47.118428
2.750       20.106193      0.11899434       48.998876
2.750       20.608848      0.10994150       48.752067
2.750       21.111503      0.11002649       52.447521
2.750       21.614157      0.10199171       52.173511
2.750       22.116812     0.097476584       53.424216
2.750       22.619467     0.092053532       53.970672
2.750       23.122122     0.087816173       54.995585
2.750       23.624777     0.083292780       55.639184
2.750       24.127432     0.081826314       58.223261
2.750       24.630086     0.077516988       58.676602
2.750       25.132741     0.074145740       59.631543
2.750       25.635396     0.071594078       61.103692
2.750       26.138051     0.068103671       61.611301
2.750       26.640706     0.065137265       62.393156
2.750       27.143361     0.062695357       63.517951
2.750       27.646015     0.060771544       65.053125
2.750       28.148670     0.058683247       66.306795
2.750       28.651325     0.057191125       68.144848
2.750       29.153980     0.054987037       69.027815
2.750       29.656635     0.052585078       69.486171
2.750       30.159289     0.051029730       70.918061
2.750       30.661944     0.047991442       70.086300
2.750       31.164599     0.047481374       72.807845
2.750       31.667254     0.046495241       74.801444
2.750       32.169909     0.045873902       77.372287
2.750       33.175218     0.042123564       77.917811
2.750       34.180528     0.038885170       78.666633
2.750       35.185838     0.038331567       84.592240
2.750       36.191147     0.035454470       85.142874
2.750       37.196457     0.034329114       89.502998
2.750       38.201767     0.031934205       90.193805
2.750       39.207076     0.032550164       99.384079
2.750       40.212386     0.030576489       100.72503
2.750       41.217696     0.029024940       102.96573
2.750       42.223005     0.027944407       106.56451
2.750       43.228315     0.027175639       111.21284
2.750       44.233625     0.026034558       114.15056
2.750       45.238934     0.024249733       113.74028
2.750       46.244244     0.023691544       118.69616
2.750       47.249554     0.024155077       129.08382
2.750       48.254863     0.022785403       129.70306
2.750       49.260173     0.022726091       137.62039
2.750       50.265482     0.022044487       141.83382
2.750       51.270792     0.020996313       143.35848
2.750       52.276102     0.020957915       151.67986
2.750       53.281411     0.020738633       158.91963
2.750       54.286721     0.019985708       161.98344
2.750       55.292031     0.019426891       166.36470
2.750       56.297340     0.019131122       172.93159
2.750       57.302650     0.018902988       180.18758
2.750       58.307960     0.018097620       181.75035
2.750       59.313269     0.017946935       189.72132
2.750       60.318579     0.018280048       203.23612
2.750       61.323889     0.017615469       205.80387
2.750       62.329198     0.016947118       207.89341
2.750       63.334508     0.017739954       228.32000
2.750       64.339818     0.017381938       234.53515
2.750       66.350437     0.016804851       248.67738
2.750       68.361056     0.015097331       244.34122
2.750       70.371675     0.017450844       308.09196
2.750       72.382295     0.016255120       312.28957
2.750       74.392914     0.015307380       319.27568
2.750       76.403533     0.015385490       347.63375
2.750       78.414153     0.014578798       356.10276
2.750       80.424772     0.015659966       412.69631
2.750       82.435391     0.014214014       403.39276
2.750       84.446011     0.013910190       424.36616
2.750       86.456630     0.014553966       476.48203
2.750       88.467249     0.014553672       510.49374
2.750       90.477868     0.014279762       535.81925
2.750       92.488488     0.014747887       591.10291
2.750       94.499107     0.014217179       607.80854
2.750       96.509726     0.014312916       651.79593
2.750       98.520346     0.013623307       659.97969
2.750       100.53096     0.013521402       695.97165
2.750       102.54158     0.013508308       737.85542
2.750       104.55220     0.012815164       741.98309
2.750       106.56282     0.012809435       785.26709
2.750       108.57344     0.013251128       859.19935
2.750       110.58406     0.012867215       881.52054
2.750       112.59468     0.013260496       958.92284
2.750       114.60530     0.012537268       956.06469
2.750       116.61592     0.012402565       996.44946
2.750       118.62654     0.011793127       997.34361
2.750       120.63716     0.012272315       1091.5410
2.750       122.64778     0.012734644       1190.2443
2.750       124.65840     0.011897146       1167.5558
2.750       126.66902     0.012646254       1302.0970
2.750       128.67964     0.011564837       1248.3583
2.750       132.70087     0.011169322       1322.2647
2.750       136.72211     0.011801987       1528.0645
2.750       140.74335     0.010244102       1446.8643
2.750       144.76459     0.010561379       1623.2220
2.750       148.78583    0.0098224879       1638.9906
2.750       152.80707     0.010019827       1811.1766
2.750       156.82831    0.0096966846       1894.8153
2.750       160.84954     0.010908102       2299.7411
2.750       164.87078    0.0096519726       2191.3787
2.750       168.89202     0.010332627       2521.7870
2.750       172.91326    0.0094187306       2466.8772
2.750       176.93450     0.010476782       2939.9213
2.750       180.95574    0.0091713563       2753.0931
2.750       184.97698    0.0086480548       2772.9479
2.750       188.99821    0.0084863746       2902.4554
2.750       193.01945    0.0085448900       3113.0061
2.750       197.04069    0.0087404719       3387.4501
2.750       201.06193    0.0081872410       3371.2998
2.750       205.08317    0.0084089142       3674.5168
