# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.250       418.20881   0.00057631079       2135.5343
1.250       426.25129    0.0010705292       4200.1608
1.250       434.29377    0.0013632397       5657.0924
1.250       442.33625   0.00069821625       3061.3839
1.250       450.37872    0.0010217409       4728.7311
1.250       458.42120   0.00073557617       3589.9797
1.250       466.46368    0.0010823658       5565.4185
1.250       474.50615   0.00091770429       4967.0504
1.250       482.54863   0.00075231826       4282.4779
1.250       490.59111   0.00070785681       4234.2324
1.250       498.63359   0.00093853454       5894.7461
1.250       506.67606   0.00080202209       5285.0336
1.250       514.71854   0.00070370391       4861.4930
1.000     0.015707963       3438.7413   0.00067519527
1.000     0.031415927       8857.9963     0.013914108
1.000     0.047123890       4662.7795     0.024719434
1.000     0.062831853       3789.3050     0.047617811
1.000     0.078539816       2876.0457     0.070588782
1.000     0.094247780       2349.7418     0.099656074
1.000      0.10995574       1910.2965      0.12865445
1.000      0.12566371       1612.6975      0.16212604
1.000      0.14137167       1230.0408      0.17606658
1.000      0.15707963       1125.1292      0.22091860
1.000      0.17278760       984.86144      0.25738491
1.000      0.18849556       857.67092      0.29100089
1.000      0.20420352       773.80522      0.33380405
1.000      0.21991149       709.32768      0.38217380
1.000      0.23561945       621.13139      0.41161116
1.000      0.25132741       579.33646      0.46593003
1.000      0.26703538       506.39237      0.48849915
1.000      0.28274334       476.82470      0.54601698
1.000      0.29845130       427.52880      0.57577932
1.000      0.31415927       396.01719      0.62206235
1.000      0.32986723       367.42912      0.66813058
1.000      0.34557519       329.75243      0.68942327
1.000      0.36128316       320.87902      0.76657512
1.000      0.37699112       299.68045      0.81343345
1.000      0.39269908       276.41092      0.84801809
1.000      0.40840704       266.53543      0.91982431
1.000      0.42411501       248.60053      0.96077840
1.000      0.43982297       233.09199       1.0046883
1.000      0.45553093       223.18698       1.0687909
1.000      0.47123890       215.15327       1.1406217
1.000      0.48694686       200.42386       1.1723692
1.000      0.50265482       194.20063       1.2494833
1.000      0.51836279       185.32531       1.3076949
1.000      0.53407075       178.03744       1.3739723
1.000      0.54977871       173.29149       1.4588521
1.000      0.56548668       164.64756       1.5083172
1.000      0.58119464       162.24096       1.6135989
1.000      0.59690260       152.94909       1.6478875
1.000      0.61261057       149.59292       1.7423474
1.000      0.62831853       144.24912       1.8126879
1.000      0.64402649       138.63601       1.8761066
1.000      0.65973446       133.26954       1.9386913
1.000      0.67544242       130.80072       2.0419514
1.000      0.69115038       127.20059       2.1275366
1.000      0.70685835       121.93688       2.1817377
1.000      0.72256631       119.44680       2.2828527
1.000      0.73827427       115.08651       2.3461073
1.000      0.75398224       112.67624       2.4467293
1.000      0.76969020       110.16563       2.5448621
1.000      0.78539816       107.37384       2.6353505
1.000      0.80110613       104.65948       2.7259570
1.000      0.81681409       101.94438       2.8145126
1.000      0.83252205       98.877601       2.8903832
1.000      0.84823002       97.454306       3.0130907
1.000      0.86393798       94.106179       3.0742282
1.000      0.87964594       91.667971       3.1609061
1.000      0.89535391       90.300259       3.2835486
1.000      0.91106187       89.060814       3.4119333
1.000      0.92676983       86.798091       3.5002261
1.000      0.94247780       85.363358       3.6203881
1.000      0.95818576       83.519302       3.7222561
1.000      0.97389372       82.319123       3.8521722
1.000      0.98960169       80.287843       3.9418612
1.000       1.0053096       78.667025       4.0491376
1.000       1.0367256       76.073833       4.2943456
1.000       1.0681415       73.454917       4.5350022
1.000       1.0995574       70.270460       4.7325674
1.000       1.1309734       69.381458       5.0847640
1.000       1.1623893       65.977235       5.2495148
1.000       1.1938052       63.644646       5.4857062
1.000       1.2252211       61.885049       5.7663292
1.000       1.2566371       59.694764       6.0011722
1.000       1.2880530       58.361675       6.3182847
1.000       1.3194689       55.958246       6.5122616
1.000       1.3508848       56.173661       7.0154894
1.000       1.3823008       53.753201       7.1925393
1.000       1.4137167       52.196980       7.4714139
1.000       1.4451326       51.123721       7.8165629
1.000       1.4765485       50.092616       8.1693436
1.000       1.5079645       48.063967       8.3495526
1.000       1.5393804       47.570906       8.7912279
1.000       1.5707963       45.944394       9.0211607
1.000       1.6022123       45.561043       9.4934500
1.000       1.6336282       43.641857       9.6390255
1.000       1.6650441       43.280072       10.121281
1.000       1.6964600       42.103521       10.414048
1.000       1.7278760       41.065546       10.732121
1.000       1.7592919       40.013915       11.038117
1.000       1.7907078       39.073052       11.366370
1.000       1.8221237       37.960943       11.634316
1.000       1.8535397       37.121314       11.975654
1.000       1.8849556       36.699699       12.451914
1.000       1.9163715       35.985339       12.830246
1.000       1.9477874       35.079234       13.132429
1.000       1.9792034       34.724444       13.638821
1.000       2.0106193       34.300944       14.124265
1.000       2.0734512       32.112023       14.501714
1.000       2.1362830       31.403777       15.510596
1.000       2.1991149       29.825561       16.069510
1.000       2.2619467       28.956769       16.977255
1.000       2.3247786       27.859961       17.733544
1.000       2.3876104       26.732759       18.433357
1.000       2.4504423       25.709083       19.164182
1.000       2.5132741       25.282545       20.333429
1.000       2.5761060       24.123947       20.893433
1.000       2.6389378       23.430204       21.813925
1.000       2.7017697       22.771325       22.751160
1.000       2.7646015       22.074310       23.629527
1.000       2.8274334       21.045680       24.099630
1.000       2.8902652       20.359560       24.903005
1.000       2.9530971       19.956882       26.037311
1.000       3.0159289       19.235246       26.731992
1.000       3.0787608       18.400517       27.203710
1.000       3.1415927       18.051295       28.354908
1.000       3.2044245       17.264322       28.778617
1.000       3.2672564       16.935170       29.923297
1.000       3.3300882       16.095867       30.112849
1.000       3.3929201       15.916680       31.495146
1.000       3.4557519       15.266716       31.918580
1.000       3.5185838       15.226238       33.602111
1.000       3.5814156       14.576689       33.922926
1.000       3.6442475       14.207472       34.834587
1.000       3.7070793       13.628492       35.173349
1.000       3.7699112       13.266951       36.010964
1.000       3.8327430       13.063318       37.260858
1.000       3.8955749       12.687191       37.997097
1.000       3.9584067       12.405514       38.980398
1.000       4.0212386       12.108712       39.888504
1.000       4.1469023       11.381060       41.117282
1.000       4.2725660       10.708613       42.312610
1.000       4.3982297       10.102885       43.546111
1.000       4.5238934       9.5940951       44.999882
1.000       4.6495571       9.3227864       47.473446
1.000       4.7752208       8.8447299       48.790494
1.000       4.9008845       8.5124900       50.763352
1.000       5.0265482       7.8363362       50.418844
1.000       5.1522120       7.5810023       52.526450
1.000       5.2778757       7.3916253       55.053846
1.000       5.4035394       6.9873127       55.848999
1.000       5.5292031       6.6427156       56.885757
1.000       5.6548668       6.4480771       59.070087
1.000       5.7805305       6.1347923       60.030673
1.000       5.9061942       5.9023629       61.605478
1.000       6.0318579       5.6749036       63.093127
1.000       6.1575216       5.5734524       65.919270
1.000       6.2831853       5.2256709       65.667718
1.000       6.4088490       5.1274287       68.376995
1.000       6.5345127       4.9291537       69.675845
1.000       6.6601764       4.7055368       70.426586
1.000       6.7858401       4.6028828       72.863671
1.000       6.9115038       4.4162894       73.866148
1.000       7.0371675       4.3157079       76.193157
1.000       7.1628313       4.0947294       76.234162
1.000       7.2884950       4.0441557       79.325296
1.000       7.4141587       3.8416231       79.317796
1.000       7.5398224       3.7486044       81.399776
1.000       7.6654861       3.6431555       83.131777
1.000       7.7911498       3.4954612       83.748957
1.000       7.9168135       3.4020973       85.520106
1.000       8.0424772       3.3039375       87.070611
1.000       8.2938046       3.1207677       90.197208
1.000       8.5451320       2.9129088       92.077491
1.000       8.7964594       2.7509467       94.858476
1.000       9.0477868       2.7181024       101.99131
1.000       9.2991143       2.4749124       100.82189
1.000       9.5504417       2.4074168       106.24094
1.000       9.8017691       2.3197010       110.66637
1.000       10.053096       2.1392287       110.11007
1.000       10.304424       2.0604279       114.20861
1.000       10.555751       1.9625548       116.93903
1.000       10.807079       1.8911439       120.92603
1.000       11.058406       1.8111037       124.07697
1.000       11.309734       1.7376045       127.34395
1.000       11.561061       1.6396065       128.35210
1.000       11.812388       1.6005468       133.64471
1.000       12.063716       1.5318087       136.24422
1.000       12.315043       1.4975952       141.70087
1.000       12.566371       1.4250141       143.25804
1.000       12.817698       1.3690231       146.05322
1.000       13.069025       1.3211999       149.40613
1.000       13.320353       1.2727687       152.39367
1.000       13.571680       1.2410879       157.17145
1.000       13.823008       1.1938045       159.73906
1.000       14.074335       1.1552720       163.16920
1.000       14.325663       1.1140051       165.92109
1.000       14.576990       1.0750182       168.69011
1.000       14.828317       1.0462417       172.81360
1.000       15.079645       1.0214353       177.44119
1.000       15.330972      0.98708983       180.19221
1.000       15.582300      0.96105963       184.21087
1.000       15.833627      0.92441189       185.89898
1.000       16.084954      0.90432508       190.65769
1.000       16.587609      0.83372127       192.77137
1.000       17.090264      0.80441730       203.42203
1.000       17.592919      0.76302311       210.48524
1.000       18.095574      0.72601092       217.93675
1.000       18.598229      0.70515981       229.81192
1.000       19.100883      0.66919054       236.25467
1.000       19.603538      0.62229116       237.50200
1.000       20.106193      0.59958984       246.89601
1.000       20.608848      0.57878456       256.65417
1.000       21.111503      0.54718458       260.83241
1.000       21.614157      0.52106793       266.55052
1.000       22.116812      0.49880213       273.37963
1.000       22.619467      0.49119562       287.98632
1.000       23.122122      0.46009063       288.13546
1.000       23.624777      0.45129408       301.46232
1.000       24.127432      0.43691877       310.88820
1.000       24.630086      0.41633273       315.14370
1.000       25.132741      0.40646388       326.89765
1.000       25.635396      0.38469808       328.32985
1.000       26.138051      0.38253591       346.06850
1.000       26.640706      0.35796395       342.88361
1.000       27.143361      0.35120926       355.81731
1.000       27.646015      0.33904895       362.93620
1.000       28.148670      0.32579389       368.11782
1.000       28.651325      0.31325124       373.24775
1.000       29.153980      0.31557965       396.16198
1.000       29.656635      0.30250157       399.72701
1.000       30.159289      0.29118641       404.67342
1.000       30.661944      0.28803529       420.64432
1.000       31.164599      0.27811081       426.45456
1.000       31.667254      0.26971837       433.92232
1.000       32.169909      0.26236684       442.51571
1.000       33.175218      0.24825993       459.21732
1.000       34.180528      0.23207543       469.50013
1.000       35.185838      0.22547853       497.59860
1.000       36.191147      0.21328284       512.19251
1.000       37.196457      0.20516657       534.91106
1.000       38.201767      0.19280265       544.54477
1.000       39.207076      0.18947847       578.52683
1.000       40.212386      0.18150397       597.91012
1.000       41.217696      0.17297776       613.63717
1.000       42.223005      0.16659770       635.31145
1.000       43.228315      0.15874605       649.64800
1.000       44.233625      0.15154671       664.46843
1.000       45.238934      0.14681301       688.60775
1.000       46.244244      0.14007292       701.77434
1.000       47.249554      0.13641745       729.00970
1.000       48.254863      0.12999942       740.00549
1.000       49.260173      0.12600070       763.01135
1.000       50.265482      0.12226457       786.64799
1.000       51.270792      0.11531261       787.33064
1.000       52.276102      0.11620520       841.01823
1.000       53.281411      0.11083765       849.34615
1.000       54.286721      0.10914285       884.59891
1.000       55.292031      0.10278482       880.21111
1.000       56.297340      0.10040475       907.58680
1.000       57.302650     0.098833888       942.10707
1.000       58.307960     0.094259352       946.62560
1.000       59.313269     0.091412999       966.34857
1.000       60.318579     0.089927599       999.80789
1.000       61.323889     0.087406056       1021.1766
1.000       62.329198     0.084511446       1036.7175
1.000       63.334508     0.081750440       1052.1594
1.000       64.339818     0.081283999       1096.7681
1.000       66.350437     0.076348095       1129.7955
1.000       68.361056     0.073067900       1182.5600
1.000       70.371675     0.068464570       1208.7314
1.000       72.382295     0.063015699       1210.6429
1.000       74.392914     0.059638804       1243.9241
1.000       76.403533     0.059154163       1336.5829
1.000       78.414153     0.055340705       1351.7560
1.000       80.424772     0.052876464       1393.4846
1.000       82.435391     0.051728771       1468.0591
1.000       84.446011     0.050430193       1538.5028
1.000       86.456630     0.047581280       1557.7626
1.000       88.467249     0.044824418       1572.2894
1.000       90.477868     0.043644872       1637.6857
1.000       92.488488     0.042379973       1698.6111
1.000       94.499107     0.040384774       1726.5177
1.000       96.509726     0.038408297       1749.0755
1.000       98.520346     0.038174439       1849.3568
1.000       100.53096     0.034743172       1788.2955
1.000       102.54158     0.033613084       1836.0254
1.000       104.55220     0.032852038       1902.0947
1.000       106.56282     0.032742556       2007.2432
1.000       108.57344     0.030937273       2005.9639
1.000       110.58406     0.030189114       2068.2272
1.000       112.59468     0.028495981       2060.6655
1.000       114.60530     0.027720120       2113.8758
1.000       116.61592     0.026483553       2127.7472
1.000       118.62654     0.025999806       2198.8010
1.000       120.63716     0.025475075       2265.8389
1.000       122.64778     0.025252940       2360.2677
1.000       124.65840     0.023842964       2339.8882
1.000       126.66902     0.023670217       2437.1580
1.000       128.67964     0.022377104       2415.4809
1.000       132.70087     0.020708590       2451.5578
1.000       136.72211     0.020083683       2600.3385
1.000       140.74335     0.018580111       2624.2319
1.000       144.76459     0.016965340       2607.4733
1.000       148.78583     0.015731311       2624.9429
1.000       152.80707     0.016010579       2894.0605
1.000       156.82831     0.013661765       2669.6260
1.000       160.84954     0.013531814       2852.8950
1.000       164.87078     0.012410893       2817.7625
1.000       168.89202     0.012007901       2930.6554
1.000       172.91326     0.012169313       3187.2872
1.000       176.93450     0.010759679       3019.3060
1.000       180.95574     0.010709947       3214.9533
1.000       184.97698     0.010520360       3373.2916
1.000       188.99821     0.010616698       3631.0549
1.000       193.01945    0.0090681853       3303.6489
1.000       197.04069    0.0089752266       3478.4315
1.000       201.06193    0.0080401081       3310.7142
1.000       205.08317    0.0086999653       3801.6999
1.000       209.10441    0.0070472275       3264.2101
1.000       213.12565    0.0084166122       4127.7626
1.000       217.14688    0.0073340608       3804.3071
1.000       221.16812    0.0066715417       3656.4872
1.000       225.18936    0.0062137011       3594.7130
1.000       229.21060    0.0065620819       4003.2803
1.000       233.23184    0.0057978538       3726.4991
1.000       237.25308    0.0051940327       3514.0708
1.000       241.27432    0.0055861402       3974.8008
1.000       245.29555    0.0047693017       3566.1047
1.000       249.31679    0.0049338112       3873.5341
1.000       253.33803    0.0047932428       3948.2156
1.000       257.35927    0.0045059322       3891.1176
1.000       265.40175    0.0034907952       3306.0237
1.000       273.44422    0.0036020796       3731.0394
1.000       281.48670    0.0038131604       4308.5287
1.000       289.52918    0.0034740438       4271.5212
1.000       297.57166    0.0039215606       5234.8456
1.000       305.61413    0.0026308307       3804.3762
1.000       313.65661    0.0017998925       2813.7154
1.000       321.69909    0.0022356595       3770.7297
1.000       329.74156    0.0024027794       4364.2060
1.000       337.78404    0.0029314970       5723.7031
1.000       345.82652    0.0023719425       4969.9188
1.000       353.86900    0.0024337206       5463.4696
1.000       361.91147    0.0023543480       5653.8980
1.000       369.95395    0.0017995034       4616.0014
1.000       377.99643    0.0023471890       6422.1641
1.000       386.03891    0.0015248138       4444.0640
1.000       394.08138    0.0015869314       4920.2387
1.000       402.12386    0.0020796221       6850.6884
1.000       410.16634    0.0016642012       5817.7646
1.000       418.20881   0.00073222566       2713.2809
1.000       426.25129   0.00088976221       3490.9316
1.000       434.29377   0.00086391835       3585.0379
1.000       442.33625    0.0010555665       4628.2143
1.000       450.37872    0.0013059483       6044.0747
1.000       458.42120    0.0014051317       6857.7457
1.000       466.46368   0.00098370486       5058.1135
1.000       474.50615    0.0013928173       7538.5872
1.000       482.54863    0.0015946753       9077.4902
1.000       490.59111    0.0010596886       6338.8072
1.000       498.63359    0.0014335603       9003.9031
1.000       506.67606    0.0011407561       7517.1672
1.000       514.71854   0.00096282643       6651.6241
0.750     0.015707963       4314.1001   0.00084707157
0.750     0.031415927       11122.924     0.017471848
0.750     0.047123890       5838.7100     0.030953557
0.750     0.062831853       4764.7654     0.059875808
0.750     0.078539816       3618.8772     0.088820609
0.750     0.094247780       2953.6068      0.12526690
0.750      0.10995574       2401.5931      0.16174224
0.750      0.12566371       2017.4131      0.20281249
0.750      0.14137167       1558.2800      0.22305035
0.750      0.15707963       1429.8439      0.28074920
0.750      0.17278760       1256.5451      0.32838705
0.750      0.18849556       1087.5441      0.36899501
0.750      0.20420352       988.70242      0.42650639
0.750      0.21991149       906.18929      0.48823951
0.750      0.23561945       796.99468      0.52815220
0.750      0.25132741       746.14468      0.60008516
0.750      0.26703538       654.27195      0.63115345
0.750      0.28274334       619.57504      0.70948190
0.750      0.29845130       558.85111      0.75263916
0.750      0.31415927       521.22210      0.81873376
0.750      0.32986723       485.07014      0.88204820
0.750      0.34557519       436.64121      0.91289883
0.750      0.36128316       425.31338       1.0160672
0.750      0.37699112       400.27879       1.0864912
0.750      0.39269908       369.86188       1.1347220
0.750      0.40840704       355.92899       1.2283250
0.750      0.42411501       335.01267       1.2947396
0.750      0.43982297       314.64443       1.3562009
0.750      0.45553093       299.56549       1.4345499
0.750      0.47123890       290.72768       1.5412747
0.750      0.48694686       272.43644       1.5936031
0.750      0.50265482       264.90478       1.7043925
0.750      0.51836279       252.90177       1.7845288
0.750      0.53407075       243.55720       1.8796094
0.750      0.54977871       237.01458       1.9953041
0.750      0.56548668       225.68602       2.0674835
0.750      0.58119464       223.27715       2.2206460
0.750      0.59690260       213.06716       2.2956052
0.750      0.61261057       208.46299       2.4280223
0.750      0.62831853       200.94360       2.5251317
0.750      0.64402649       193.93847       2.6244931
0.750      0.65973446       186.94712       2.7195468
0.750      0.67544242       183.86995       2.8704237
0.750      0.69115038       179.27120       2.9984613
0.750      0.70685835       172.34795       3.0837101
0.750      0.72256631       168.76731       3.2254604
0.750      0.73827427       161.87018       3.2998205
0.750      0.75398224       159.43065       3.4619870
0.750      0.76969020       155.98331       3.6032655
0.750      0.78539816       153.22910       3.7608080
0.750      0.80110613       148.99466       3.8807094
0.750      0.81681409       144.63591       3.9931539
0.750      0.83252205       141.07129       4.1237861
0.750      0.84823002       140.22189       4.3353781
0.750      0.86393798       135.11781       4.4139821
0.750      0.87964594       131.89974       4.5481829
0.750      0.89535391       128.55764       4.6746851
0.750      0.91106187       127.60429       4.8885399
0.750      0.92676983       125.18823       5.0483498
0.750      0.94247780       122.77014       5.2068661
0.750      0.95818576       121.11676       5.3978849
0.750      0.97389372       118.93034       5.5654159
0.750      0.98960169       117.13957       5.7511561
0.750       1.0053096       114.38682       5.8877015
0.750       1.0367256       109.36603       6.1736803
0.750       1.0681415       105.93880       6.5405107
0.750       1.0995574       101.70656       6.8497222
0.750       1.1309734       101.70849       7.4539179
0.750       1.1623893       97.112932       7.7268435
0.750       1.1938052       93.436987       8.0535896
0.750       1.2252211       91.523558       8.5279883
0.750       1.2566371       87.988795       8.8455985
0.750       1.2880530       86.268498       9.3395012
0.750       1.3194689       82.841422       9.6408492
0.750       1.3508848       81.681418       10.201135
0.750       1.3823008       79.619190       10.653582
0.750       1.4137167       77.191922       11.049160
0.750       1.4451326       75.625303       11.562733
0.750       1.4765485       72.914527       11.891250
0.750       1.5079645       70.917249       12.319568
0.750       1.5393804       69.305493       12.807836
0.750       1.5707963       67.690152       13.290930
0.750       1.6022123       66.505746       13.857650
0.750       1.6336282       64.430970       14.230645
0.750       1.6650441       63.271215       14.796318
0.750       1.6964600       62.221335       15.390066
0.750       1.7278760       60.362601       15.775237
0.750       1.7592919       58.542981       16.149489
0.750       1.7907078       57.640540       16.767661
0.750       1.8221237       56.014213       17.167304
0.750       1.8535397       54.731137       17.656734
0.750       1.8849556       53.818935       18.260335
0.750       1.9163715       52.519680       18.725415
0.750       1.9477874       51.559449       19.302040
0.750       1.9792034       51.101350       20.071226
0.750       2.0106193       49.255611       20.282221
0.750       2.0734512       46.456800       20.979782
0.750       2.1362830       45.552193       22.498621
0.750       2.1991149       43.620982       23.502250
0.750       2.2619467       41.562760       24.368104
0.750       2.3247786       40.168020       25.567924
0.750       2.3876104       38.747570       26.718072
0.750       2.4504423       37.099093       27.654574
0.750       2.5132741       35.939408       28.904187
0.750       2.5761060       34.241536       29.656143
0.750       2.6389378       33.494537       31.183992
0.750       2.7017697       32.760750       32.731738
0.750       2.7646015       30.464055       32.610361
0.750       2.8274334       30.346230       34.749788
0.750       2.8902652       28.849776       35.287900
0.750       2.9530971       28.554934       37.255003
0.750       3.0159289       26.937058       37.435509
0.750       3.0787608       25.928281       38.332914
0.750       3.1415927       25.333493       39.793758
0.750       3.2044245       24.300682       40.507818
0.750       3.2672564       23.366317       41.286699
0.750       3.3300882       22.781893       42.621358
0.750       3.3929201       22.063572       43.658314
0.750       3.4557519       21.654508       45.273728
0.750       3.5185838       20.897406       46.117561
0.750       3.5814156       20.012504       46.573176
0.750       3.6442475       19.581403       48.010656
0.750       3.7070793       18.875456       48.715073
0.750       3.7699112       18.359943       49.835054
0.750       3.8327430       17.812132       50.806031
0.750       3.8955749       17.220006       51.572506
0.750       3.9584067       16.897433       53.094830
0.750       4.0212386       16.314353       53.742720
0.750       4.1469023       15.654580       56.556573
0.750       4.2725660       14.712225       58.131958
0.750       4.3982297       14.034856       60.493949
0.750       4.5238934       13.141062       61.636478
0.750       4.6495571       12.787049       65.114144
0.750       4.7752208       12.030506       66.364304
0.750       4.9008845       11.445625       68.254796
0.750       5.0265482       10.855188       69.842080
0.750       5.1522120       10.357609       71.764711
0.750       5.2778757       9.8163030       73.113180
0.750       5.4035394       9.3187326       74.483842
0.750       5.5292031       8.9584229       76.716617
0.750       5.6548668       8.5966471       78.752889
0.750       5.7805305       8.2364505       80.595991
0.750       5.9061942       7.9342646       82.813303
0.750       6.0318579       7.5408866       83.838978
0.750       6.1575216       7.3163569       86.533242
0.750       6.2831853       7.0903709       89.100228
0.750       6.4088490       6.7458049       89.958905
0.750       6.5345127       6.5570489       92.686889
0.750       6.6601764       6.2874672       94.102940
0.750       6.7858401       6.0819728       96.277677
0.750       6.9115038       5.8802377       98.351912
0.750       7.0371675       5.6556154       99.849018
0.750       7.1628313       5.4710523       101.85803
0.750       7.2884950       5.3263677       104.47562
0.750       7.4141587       5.1253051       105.82191
0.750       7.5398224       5.0039900       108.66008
0.750       7.6654861       4.7920830       109.34872
0.750       7.7911498       4.6530626       111.48433
0.750       7.9168135       4.5219865       113.67128
0.750       8.0424772       4.4006769       115.97363
0.750       8.2938046       4.0867871       118.11734
0.750       8.5451320       3.8808382       122.67389
0.750       8.7964594       3.6087943       124.43888
0.750       9.0477868       3.5160345       131.93210
0.750       9.2991143       3.2450989       132.19741
0.750       9.5504417       3.1095605       137.22702
0.750       9.8017691       2.9670025       141.54729
0.750       10.053096       2.8547253       146.93800
0.750       10.304424       2.7476267       152.29973
0.750       10.555751       2.5691489       153.08301
0.750       10.807079       2.4976210       159.70619
0.750       11.058406       2.3715480       162.47247
0.750       11.309734       2.2797399       167.07547
0.750       11.561061       2.1952143       171.84632
0.750       11.812388       2.0993774       175.29678
0.750       12.063716       1.9893498       176.93947
0.750       12.315043       1.9482293       184.33939
0.750       12.566371       1.8823020       189.22964
0.750       12.817698       1.7767880       189.55532
0.750       13.069025       1.7587971       198.89122
0.750       13.320353       1.6600265       198.76160
0.750       13.571680       1.6007589       202.72020
0.750       13.823008       1.5646927       209.36639
0.750       14.074335       1.4917702       210.69578
0.750       14.325663       1.4614834       217.67486
0.750       14.576990       1.3964278       219.12519
0.750       14.828317       1.3666105       225.73070
0.750       15.079645       1.3117503       227.87398
0.750       15.330972       1.2685075       231.56471
0.750       15.582300       1.2410313       237.87437
0.750       15.833627       1.2075249       242.83294
0.750       16.084954       1.1633409       245.26566
0.750       16.587609       1.1232688       259.71997
0.750       17.090264       1.0398420       262.95652
0.750       17.592919      0.98428219       271.52110
0.750       18.095574      0.95053595       285.33554
0.750       18.598229      0.89746459       292.48414
0.750       19.100883      0.84661331       298.89298
0.750       19.603538      0.80326673       306.57266
0.750       20.106193      0.76455536       314.82466
0.750       20.608848      0.73823645       327.36096
0.750       21.111503      0.69745527       332.46356
0.750       21.614157      0.68163325       348.68716
0.750       22.116812      0.64880129       355.59002
0.750       22.619467      0.62321249       365.38736
0.750       23.122122      0.59834918       374.72099
0.750       23.624777      0.57550505       384.43466
0.750       24.127432      0.55915344       397.86390
0.750       24.630086      0.53217807       402.83300
0.750       25.132741      0.51410104       413.46459
0.750       25.635396      0.50898552       434.40596
0.750       26.138051      0.48291774       436.88085
0.750       26.640706      0.46176577       442.31246
0.750       27.143361      0.44509390       450.93376
0.750       27.646015      0.44168784       472.80639
0.750       28.148670      0.42841697       484.07268
0.750       28.651325      0.41092867       489.63317
0.750       29.153980      0.39669229       497.98649
0.750       29.656635      0.38617946       510.29937
0.750       30.159289      0.37378295       519.46114
0.750       30.661944      0.36029453       526.17111
0.750       31.164599      0.35347050       542.01096
0.750       31.667254      0.34457106       554.34518
0.750       32.169909      0.32907609       555.02951
0.750       33.175218      0.31375423       580.36501
0.750       34.180528      0.29726685       601.38562
0.750       35.185838      0.28796233       635.49132
0.750       36.191147      0.27311231       655.87124
0.750       37.196457      0.25606207       667.60600
0.750       38.201767      0.24214045       683.89266
0.750       39.207076      0.23540479       718.75176
0.750       40.212386      0.22595165       744.32962
0.750       41.217696      0.21785446       772.83686
0.750       42.223005      0.21068463       803.43463
0.750       43.228315      0.20219706       827.46572
0.750       44.233625      0.19508799       855.37858
0.750       45.238934      0.18434236       864.63436
0.750       46.244244      0.17728161       888.19230
0.750       47.249554      0.17381674       928.87013
0.750       48.254863      0.16964224       965.66728
0.750       49.260173      0.16209064       981.55807
0.750       50.265482      0.15702646       1010.3054
0.750       51.270792      0.15205991       1038.2335
0.750       52.276102      0.14674477       1062.0439
0.750       53.281411      0.14359797       1100.3877
0.750       54.286721      0.13881787       1125.1139
0.750       55.292031      0.13159926       1126.9673
0.750       56.297340      0.13013856       1176.3590
0.750       57.302650      0.12536533       1195.0108
0.750       58.307960      0.12244618       1229.6996
0.750       59.313269      0.11931688       1261.3271
0.750       60.318579      0.11640508       1294.1824
0.750       61.323889      0.11144265       1301.9993
0.750       62.329198      0.10905611       1337.8113
0.750       63.334508      0.10647811       1370.4140
0.750       64.339818      0.10443074       1409.0879
0.750       66.350437      0.10153014       1502.4382
0.750       68.361056     0.094785308       1534.0431
0.750       70.371675     0.090467934       1597.1974
0.750       72.382295     0.083232128       1599.0362
0.750       74.392914     0.082142408       1713.2960
0.750       76.403533     0.077491568       1750.9149
0.750       78.414153     0.075537824       1845.0923
0.750       80.424772     0.072222977       1903.3347
0.750       82.435391     0.066887303       1898.2572
0.750       84.446011     0.067121086       2047.7015
0.750       86.456630     0.062959355       2061.2252
0.750       88.467249     0.059678557       2093.3225
0.750       90.477868     0.056931801       2136.2509
0.750       92.488488     0.055182167       2211.7297
0.750       94.499107     0.051686783       2209.6978
0.750       96.509726     0.050708576       2309.2180
0.750       98.520346     0.048741566       2361.2802
0.750       100.53096     0.047690602       2454.7237
0.750       102.54158     0.046936067       2563.7579
0.750       104.55220     0.045002190       2605.5744
0.750       106.56282     0.043782821       2684.0534
0.750       108.57344     0.041566616       2695.1674
0.750       110.58406     0.040205309       2754.4270
0.750       112.59468     0.040434180       2923.9673
0.750       114.60530     0.037504259       2859.9929
0.750       116.61592     0.036576070       2938.6023
0.750       118.62654     0.034684543       2933.2684
0.750       120.63716     0.034210066       3042.7583
0.750       122.64778     0.033284963       3110.9812
0.750       124.65840     0.032527551       3192.1716
0.750       126.66902     0.031058714       3197.9003
0.750       128.67964     0.029047808       3135.5453
0.750       132.70087     0.028341676       3355.1901
0.750       136.72211     0.027848235       3605.6553
0.750       140.74335     0.025022768       3534.1849
0.750       144.76459     0.024172230       3715.1299
0.750       148.78583     0.023392397       3903.2798
0.750       152.80707     0.022472917       4062.1880
0.750       156.82831     0.021645210       4229.6596
0.750       160.84954     0.018894246       3983.4496
0.750       164.87078     0.017764934       4033.3412
0.750       168.89202     0.018685308       4560.3473
0.750       172.91326     0.017793512       4660.3316
0.750       176.93450     0.015275008       4286.3662
0.750       180.95574     0.014999996       4502.7566
0.750       184.97698     0.014514629       4654.0306
0.750       188.99821     0.014133288       4833.7767
0.750       193.01945     0.012792967       4660.6317
0.750       197.04069     0.013054265       5059.3003
0.750       201.06193     0.011863179       4884.9584
0.750       205.08317     0.011490769       5021.2217
0.750       209.10441     0.010907688       5052.3393
