# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.250       126.66902    0.0065666871       676.12621
2.250       128.67964    0.0061182949       660.43507
2.250       132.70087    0.0058649978       694.31965
2.250       136.72211    0.0063104512       817.04682
2.250       140.74335    0.0046054997       650.47510
2.250       144.76459    0.0035727755       549.11463
2.250       148.78583    0.0040702686       679.16926
2.250       152.80707    0.0040522428       732.48044
2.250       156.82831    0.0037213405       727.18183
2.250       160.84954    0.0037368645       787.83834
2.250       164.87078    0.0038336787       870.39637
2.250       168.89202    0.0034811736       849.61728
2.250       172.91326    0.0038613346       1011.3293
2.250       176.93450    0.0030794695       864.13923
2.250       180.95574    0.0022160517       665.22293
2.250       184.97698    0.0027000941       865.76929
2.250       188.99821    0.0020658953       706.56428
2.250       193.01945    0.0023693300       863.17539
2.250       197.04069    0.0022673325       878.72553
2.250       201.06193    0.0015717857       647.22180
2.250       205.08317    0.0024471663       1069.3597
2.250       209.10441    0.0014673184       679.64820
2.250       213.12565    0.0017771437       871.56532
2.250       217.14688    0.0016011819       830.56137
2.250       221.16812    0.0025157862       1378.8327
2.250       225.18936    0.0015517830       897.72818
2.250       229.21060    0.0016662982       1016.5461
2.250       233.23184    0.0015277727       981.95710
2.250       237.25308    0.0015145876       1024.7082
2.250       241.27432    0.0010823882       770.16995
2.250       245.29555    0.0011202954       837.66783
2.250       249.31679   0.00085027009       667.54686
2.250       253.33803    0.0011880396       978.59355
2.250       257.35927    0.0012641591       1091.6702
2.250       265.40175    0.0019747076       1870.1842
2.250       273.44422   0.00097017922       1004.9131
2.250       281.48670   0.00093676073       1058.4554
2.250       289.52918    0.0011084689       1362.9213
2.250       297.57166    0.0014620158       1951.6279
2.250       305.61413   0.00081072460       1172.3679
2.250       313.65661   0.00035521598       555.29797
2.250       321.69909   0.00023013300       388.14915
2.250       329.74156    0.0011678909       2121.2586
2.250       337.78404   0.00031703475       619.00551
2.250       345.82652   0.00015129761       317.01311
2.250       353.86900    0.0011283721       2533.0872
2.250       361.91147    0.0012237973       2938.9135
2.250       369.95395   0.00064507472       1654.7153
2.250       377.99643   0.00077756373       2127.4989
2.250       386.03891   0.00055050538       1604.4458
2.250       394.08138    0.0016063966       4980.5898
2.250       402.12386   0.00051584275       1699.2885
2.250       410.16634   0.00027173048       949.92354
2.250       418.20881   0.00055442877       2054.4499
2.250       426.25129    0.0013669780       5363.2606
2.250       434.29377   0.00067027896       2781.4845
2.250       442.33625    0.0010935224       4794.6346
2.250       450.37872    0.0010668255       4937.3879
2.250       458.42120    0.0010046958       4903.4179
2.250       466.46368   0.00099157166       5098.5638
2.250       474.50615   0.00079050031       4278.5622
2.250       482.54863    0.0012038845       6852.9623
2.250       490.59111   0.00078290041       4683.1255
2.250       498.63359   0.00081386392       5111.7150
2.250       506.67606   0.00063148566       4161.2606
2.250       514.71854   0.00093903523       6487.2641
2.000     0.015707963       1630.5325   0.00032015432
2.000     0.031415927       4186.8539    0.0065766947
2.000     0.047123890       2220.5439     0.011772075
2.000     0.062831853       1783.5413     0.022412641
2.000     0.078539816       1352.4587     0.033194330
2.000     0.094247780       1106.6331     0.046933969
2.000      0.10995574       902.29835     0.060767892
2.000      0.12566371       771.21044     0.077530529
2.000      0.14137167       569.07025     0.081456042
2.000      0.15707963       516.52526      0.10141950
2.000      0.17278760       448.23577      0.11714249
2.000      0.18849556       395.71583      0.13426322
2.000      0.20420352       351.77861      0.15175023
2.000      0.21991149       320.66347      0.17276807
2.000      0.23561945       278.75111      0.18472270
2.000      0.25132741       256.23759      0.20607850
2.000      0.26703538       222.32294      0.21446722
2.000      0.28274334       204.50724      0.23418339
2.000      0.29845130       182.30849      0.24552606
2.000      0.31415927       165.45130      0.25989030
2.000      0.32986723       152.15878      0.27668447
2.000      0.34557519       137.34614      0.28715368
2.000      0.36128316       131.29160      0.31365363
2.000      0.37699112       119.72446      0.32497241
2.000      0.39269908       111.39017      0.34174077
2.000      0.40840704       106.39379      0.36716917
2.000      0.42411501       98.362911      0.38014787
2.000      0.43982297       92.556970      0.39894508
2.000      0.45553093       87.479564      0.41891942
2.000      0.47123890       82.898777      0.43948269
2.000      0.48694686       76.242473      0.44597647
2.000      0.50265482       73.366462      0.47203848
2.000      0.51836279       69.347427      0.48933024
2.000      0.53407075       66.361522      0.51213326
2.000      0.54977871       63.647710      0.53581739
2.000      0.56548668       60.878326      0.55769930
2.000      0.58119464       58.002737      0.57687743
2.000      0.59690260       54.593288      0.58819311
2.000      0.61261057       52.533452      0.61187069
2.000      0.62831853       50.459524      0.63409307
2.000      0.64402649       48.190778      0.65214685
2.000      0.65973446       45.661800      0.66424882
2.000      0.67544242       44.886727      0.70073400
2.000      0.69115038       43.012070      0.71941297
2.000      0.70685835       41.908900      0.74984879
2.000      0.72256631       39.615260      0.75712206
2.000      0.73827427       38.840949      0.79179599
2.000      0.75398224       37.345021      0.81093549
2.000      0.76969020       36.575656      0.84490961
2.000      0.78539816       35.090578      0.86125236
2.000      0.80110613       33.925695      0.88362738
2.000      0.81681409       32.957509      0.90990134
2.000      0.83252205       31.845372      0.93090171
2.000      0.84823002       30.722558      0.94987955
2.000      0.86393798       30.199038      0.98653175
2.000      0.87964594       29.106118       1.0036407
2.000      0.89535391       28.282133       1.0284108
2.000      0.91106187       27.883206       1.0682099
2.000      0.92676983       26.879391       1.0839403
2.000      0.94247780       26.090263       1.1065272
2.000      0.95818576       25.310624       1.1280341
2.000      0.97389372       24.999354       1.1698596
2.000      0.98960169       24.213070       1.1887798
2.000       1.0053096       23.776305       1.2238105
2.000       1.0367256       23.031545       1.3001240
2.000       1.0681415       21.461304       1.3249904
2.000       1.0995574       20.727474       1.3959517
2.000       1.1309734       19.486754       1.4281272
2.000       1.1623893       18.870287       1.5014247
2.000       1.1938052       18.231240       1.5714004
2.000       1.2252211       17.467073       1.6275481
2.000       1.2566371       17.120594       1.7211498
2.000       1.2880530       16.237539       1.7578899
2.000       1.3194689       15.815322       1.8405422
2.000       1.3508848       15.337580       1.9154997
2.000       1.3823008       14.780922       1.9777866
2.000       1.4137167       14.549334       2.0825745
2.000       1.4451326       13.756963       2.1033712
2.000       1.4765485       13.545325       2.2090364
2.000       1.5079645       13.036450       2.2646596
2.000       1.5393804       12.637906       2.3355180
2.000       1.5707963       12.353188       2.4255427
2.000       1.6022123       12.125561       2.5265753
2.000       1.6336282       11.756096       2.5965282
2.000       1.6650441       11.307356       2.6442868
2.000       1.6964600       11.038625       2.7303363
2.000       1.7278760       10.881876       2.8438829
2.000       1.7592919       10.441883       2.8804661
2.000       1.7907078       10.379734       3.0194698
2.000       1.8221237       10.120956       3.1018828
2.000       1.8535397       9.9833328       3.2207088
2.000       1.8849556       9.6306249       3.2675940
2.000       1.9163715       9.4497781       3.3692326
2.000       1.9477874       9.1955114       3.4424753
2.000       1.9792034       9.0373567       3.5496289
2.000       2.0106193       8.8824405       3.6575654
2.000       2.0734512       8.4147673       3.8000892
2.000       2.1362830       8.1224949       4.0117703
2.000       2.1991149       7.9423220       4.2791892
2.000       2.2619467       7.6316166       4.4743908
2.000       2.3247786       7.2793702       4.6334966
2.000       2.3876104       6.9434929       4.7878292
2.000       2.4504423       6.6065942       4.9247175
2.000       2.5132741       6.4918706       5.2210721
2.000       2.5761060       6.4443321       5.5813511
2.000       2.6389378       6.0910985       5.6709179
2.000       2.7017697       5.9093040       5.9040709
2.000       2.7646015       5.7974465       6.2058982
2.000       2.8274334       5.6328540       6.4502403
2.000       2.8902652       5.5182143       6.7496604
2.000       2.9530971       5.3322969       6.9569320
2.000       3.0159289       5.1622195       7.1741432
2.000       3.0787608       5.0421603       7.4544354
2.000       3.1415927       4.9022121       7.7003768
2.000       3.2044245       4.7939751       7.9912766
2.000       3.2672564       4.6995524       8.3037906
2.000       3.3300882       4.5504115       8.5131081
2.000       3.3929201       4.3775499       8.6620811
2.000       3.4557519       4.3179622       9.0276928
2.000       3.5185838       4.1661599       9.1941139
2.000       3.5814156       4.0881919       9.5140560
2.000       3.6442475       3.9975121       9.8012989
2.000       3.7070793       3.9210274       10.119657
2.000       3.7699112       3.8530647       10.458512
2.000       3.8327430       3.7411773       10.671062
2.000       3.8955749       3.6411833       10.905045
2.000       3.9584067       3.6129492       11.352548
2.000       4.0212386       3.4863927       11.484870
2.000       4.1469023       3.3672599       12.165173
2.000       4.2725660       3.1719108       12.533073
2.000       4.3982297       3.1096557       13.403441
2.000       4.5238934       2.9544236       13.857348
2.000       4.6495571       2.8556101       14.541323
2.000       4.7752208       2.7104445       14.951720
2.000       4.9008845       2.6401680       15.744368
2.000       5.0265482       2.5265834       16.255992
2.000       5.1522120       2.3993242       16.624185
2.000       5.2778757       2.3291837       17.348082
2.000       5.4035394       2.2605899       18.068704
2.000       5.5292031       2.1615182       18.510441
2.000       5.6548668       2.0970065       19.210434
2.000       5.7805305       2.0129343       19.697129
2.000       5.9061942       1.9487009       20.339422
2.000       6.0318579       1.9012244       21.137662
2.000       6.1575216       1.8142253       21.457509
2.000       6.2831853       1.7752884       22.308932
2.000       6.4088490       1.7470475       23.297809
2.000       6.5345127       1.6303289       23.045445
2.000       6.6601764       1.6220900       24.277413
2.000       6.7858401       1.5792128       24.998952
2.000       6.9115038       1.5067079       25.200954
2.000       7.0371675       1.4899871       26.305492
2.000       7.1628313       1.4377007       26.766582
2.000       7.2884950       1.3842539       27.151860
2.000       7.4141587       1.3526907       27.928936
2.000       7.5398224       1.3142337       28.538174
2.000       7.6654861       1.2757817       29.111577
2.000       7.7911498       1.2395584       29.699007
2.000       7.9168135       1.2007717       30.184358
2.000       8.0424772       1.1801688       31.101683
2.000       8.2938046       1.1220502       32.429776
2.000       8.5451320       1.0500551       33.192401
2.000       8.7964594       1.0120230       34.896700
2.000       9.0477868      0.97203774       36.473754
2.000       9.2991143      0.91981224       37.470906
2.000       9.5504417      0.89101746       39.321207
2.000       9.8017691      0.83716959       39.938992
2.000       10.053096      0.80592564       41.482487
2.000       10.304424      0.77235883       42.811508
2.000       10.555751      0.73621514       43.867456
2.000       10.807079      0.71196770       45.525581
2.000       11.058406      0.68702477       47.067406
2.000       11.309734      0.65830890       48.245532
2.000       11.561061      0.62962369       49.288363
2.000       11.812388      0.61419577       51.284985
2.000       12.063716      0.59007392       52.483160
2.000       12.315043      0.56480243       53.441007
2.000       12.566371      0.54709506       54.999994
2.000       12.817698      0.53079730       56.627719
2.000       13.069025      0.51321112       58.035793
2.000       13.320353      0.49251629       58.970939
2.000       13.571680      0.47650975       60.345225
2.000       13.823008      0.46622432       62.383944
2.000       14.074335      0.44433834       62.757800
2.000       14.325663      0.43024141       64.080607
2.000       14.576990      0.41868463       65.699315
2.000       14.828317      0.40807455       67.403956
2.000       15.079645      0.39528337       68.667642
2.000       15.330972      0.38643379       70.543084
2.000       15.582300      0.37593897       72.058008
2.000       15.833627      0.36675766       73.754865
2.000       16.084954      0.35131622       74.067548
2.000       16.587609      0.34349952       79.423273
2.000       17.090264      0.32205389       81.441381
2.000       17.592919      0.30845055       85.088233
2.000       18.095574      0.28146159       84.490226
2.000       18.598229      0.27743737       90.416971
2.000       19.100883      0.25634492       90.501406
2.000       19.603538      0.24844177       94.819631
2.000       20.106193      0.23850234       98.209263
2.000       20.608848      0.23232439       103.02110
2.000       21.111503      0.22025511       104.99139
2.000       21.614157      0.20910626       106.96760
2.000       22.116812      0.20428278       111.96173
2.000       22.619467      0.19548246       114.61070
2.000       23.122122      0.18635332       116.70527
2.000       23.624777      0.18234930       121.80847
2.000       24.127432      0.17417585       123.93429
2.000       24.630086      0.16781531       127.02805
2.000       25.132741      0.16416825       132.03194
2.000       25.635396      0.15390237       131.35169
2.000       26.138051      0.15162107       137.16693
2.000       26.640706      0.14994120       143.62446
2.000       27.143361      0.14087419       142.72253
2.000       27.646015      0.13803207       147.75694
2.000       28.148670      0.13452198       151.99775
2.000       28.651325      0.12830497       152.87901
2.000       29.153980      0.12640839       158.68640
2.000       29.656635      0.12233630       161.65576
2.000       30.159289      0.11651446       161.92482
2.000       30.661944      0.11477261       167.61296
2.000       31.164599      0.11103870       170.26653
2.000       31.667254      0.10701656       172.16801
2.000       32.169909      0.10557122       178.05956
2.000       33.175218      0.10085919       186.56369
2.000       34.180528     0.094636869       191.45509
2.000       35.185838     0.090694421       200.14950
2.000       36.191147     0.084065400       201.88061
2.000       37.196457     0.080714044       210.43796
2.000       38.201767     0.076999859       217.47560
2.000       39.207076     0.071903865       219.54112
2.000       40.212386     0.071832078       236.62913
2.000       41.217696     0.066618855       236.32983
2.000       42.223005     0.064535028       246.10089
2.000       43.228315     0.062896067       257.39415
2.000       44.233625     0.059370837       260.31609
2.000       45.238934     0.058250311       273.21567
2.000       46.244244     0.055291162       277.01228
2.000       47.249554     0.053114588       283.84236
2.000       48.254863     0.050172654       285.60158
2.000       49.260173     0.049223820       298.08036
2.000       50.265482     0.046460204       298.92410
2.000       51.270792     0.045818108       312.83656
2.000       52.276102     0.044171773       319.68678
2.000       53.281411     0.042196334       323.34946
2.000       54.286721     0.040590224       328.98230
2.000       55.292031     0.038890098       333.04040
2.000       56.297340     0.038255302       345.80043
2.000       57.302650     0.037226755       354.85388
2.000       58.307960     0.035569966       357.22122
2.000       59.313269     0.033996836       359.38864
2.000       60.318579     0.033318204       370.42914
2.000       61.323889     0.032541388       380.18536
2.000       62.329198     0.031010074       380.40629
2.000       63.334508     0.029922789       385.11775
2.000       64.339818     0.029695873       400.68754
2.000       66.350437     0.028498318       421.71675
2.000       68.361056     0.026618384       430.80252
2.000       70.371675     0.025269546       446.12994
2.000       72.382295     0.022467630       431.64287
2.000       74.392914     0.021965300       458.14411
2.000       76.403533     0.020826876       470.58137
2.000       78.414153     0.020253108       494.70386
2.000       80.424772     0.020260589       533.93923
2.000       82.435391     0.018225252       517.23143
2.000       84.446011     0.017328375       528.64668
2.000       86.456630     0.016177439       529.63288
2.000       88.467249     0.015892790       557.46546
2.000       90.477868     0.015770722       591.76452
2.000       92.488488     0.013969840       559.91838
2.000       94.499107     0.013990485       598.11698
2.000       96.509726     0.013582680       618.54169
2.000       98.520346     0.013078752       633.59880
2.000       100.53096     0.012560751       646.52512
2.000       102.54158     0.011664933       637.16597
2.000       104.55220     0.010839198       627.57694
2.000       106.56282     0.010968858       672.43272
2.000       108.57344     0.010653284       690.75586
2.000       110.58406     0.010290701       705.00603
2.000       112.59468    0.0095802647       692.78965
2.000       114.60530    0.0088360949       673.82131
2.000       116.61592    0.0082975965       666.64725
2.000       118.62654    0.0084486668       714.50293
2.000       120.63716    0.0085339531       759.03849
2.000       122.64778    0.0080096287       748.62045
2.000       124.65840    0.0076958856       755.25476
2.000       126.66902    0.0074275469       764.76297
2.000       128.67964    0.0077338746       834.82769
2.000       132.70087    0.0067395906       797.85711
2.000       136.72211    0.0070567389       913.67256
2.000       140.74335    0.0061769417       872.42363
2.000       144.76459    0.0053139711       816.72618
2.000       148.78583    0.0050861527       848.68075
2.000       152.80707    0.0053860258       973.57408
2.000       156.82831    0.0056084734       1095.9438
2.000       160.84954    0.0036719538       774.15331
2.000       164.87078    0.0036728002       833.87059
2.000       168.89202    0.0041516351       1013.2505
2.000       172.91326    0.0025204004       660.12273
2.000       176.93450    0.0030204094       847.56619
2.000       180.95574    0.0032818864       985.16931
2.000       184.97698    0.0030969417       993.01614
2.000       188.99821    0.0029412440       1005.9454
2.000       193.01945    0.0030119950       1097.3060
2.000       197.04069    0.0019595818       759.45392
2.000       201.06193    0.0026350160       1085.0333
2.000       205.08317    0.0025243275       1103.0775
2.000       209.10441    0.0026709404       1237.1547
2.000       213.12565    0.0013569599       665.49442
2.000       217.14688    0.0026052671       1351.3982
2.000       221.16812    0.0021742426       1191.6421
2.000       225.18936    0.0026769809       1548.6709
2.000       229.21060   0.00097787628       596.56568
2.000       233.23184    0.0016996694       1092.4416
2.000       237.25308    0.0017833324       1206.5300
2.000       241.27432    0.0016586183       1180.1847
2.000       245.29555    0.0013955827       1043.5058
2.000       249.31679    0.0015834133       1243.1374
2.000       253.33803   0.00078588811       647.33957
2.000       257.35927   0.00073719566       636.60857
2.000       265.40175    0.0016454714       1558.3748
2.000       273.44422    0.0012758883       1321.5670
2.000       281.48670    0.0018185991       2054.8535
2.000       289.52918    0.0013382979       1645.5083
2.000       297.57166   0.00077274317       1031.5259
2.000       305.61413   0.00029743499       430.11305
2.000       313.65661   0.00088478509       1383.1567
2.000       321.69909   0.00074465411       1255.9557
2.000       329.74156    0.0013841902       2514.1265
2.000       337.78404    0.0019525314       3812.2877
2.000       345.82652   0.00074031942       1551.1875
2.000       353.86900    0.0012710746       2853.4407
2.000       361.91147   0.00079439005       1907.7045
2.000       369.95395   0.00093029522       2386.3495
2.000       377.99643   0.00077718307       2126.4574
2.000       386.03891   0.00048920417       1425.7837
2.000       394.08138    0.0013084496       4056.8132
2.000       402.12386    0.0014324566       4718.7967
2.000       410.16634   0.00069249397       2420.8412
2.000       418.20881    0.0010367409       3841.6698
2.000       426.25129    0.0017193021       6745.5844
2.000       434.29377    0.0013205807       5480.0686
2.000       442.33625   0.00070231355       3079.3488
2.000       450.37872   0.00067526453       3125.1998
2.000       458.42120   0.00078226037       3817.8219
2.000       466.46368   0.00041484294       2133.0815
2.000       474.50615   0.00089116897       4823.4287
2.000       482.54863   0.00080766445       4597.5292
2.000       490.59111   0.00045016991       2692.8102
2.000       498.63359   0.00043755509       2748.1952
2.000       506.67606   0.00095354293       6283.5008
2.000       514.71854   0.00086206428       5955.5153
1.750     0.015707963       1923.5882   0.00037769566
1.750     0.031415927       4942.6218    0.0077638522
1.750     0.047123890       2617.5505     0.013876780
1.750     0.062831853       2107.2339     0.026480283
1.750     0.078539816       1597.9425     0.039219410
1.750     0.094247780       1307.2615     0.055442923
1.750      0.10995574       1064.8272     0.071713867
1.750      0.12566371       907.90161     0.091272225
1.750      0.14137167       674.10432     0.096490494
1.750      0.15707963       612.67934      0.12029931
1.750      0.17278760       532.31086      0.13911478
1.750      0.18849556       468.87628      0.15908597
1.750      0.20420352       417.63504      0.18015938
1.750      0.21991149       381.34552      0.20546253
1.750      0.23561945       331.72462      0.21982717
1.750      0.25132741       305.86222      0.24598899
1.750      0.26703538       265.70335      0.25631480
1.750      0.28274334       245.64627      0.28129213
1.750      0.29845130       218.84786      0.29473588
1.750      0.31415927       199.36093      0.31315542
1.750      0.32986723       183.52022      0.33371189
1.750      0.34557519       165.37328      0.34575085
1.750      0.36128316       158.75964      0.37927437
1.750      0.37699112       145.38102      0.39461295
1.750      0.39269908       134.90800      0.41389256
1.750      0.40840704       129.14543      0.44568599
1.750      0.42411501       119.39124      0.46141705
1.750      0.43982297       112.23366      0.48375682
1.750      0.45553093       106.65849      0.51076285
1.750      0.47123890       101.30161      0.53704416
1.750      0.48694686       93.231228      0.54535133
1.750      0.50265482       89.788755      0.57769921
1.750      0.51836279       85.101771      0.60049626
1.750      0.53407075       81.476037      0.62877684
1.750      0.54977871       78.376547      0.65981191
1.750      0.56548668       74.794405      0.68518288
1.750      0.58119464       71.851852      0.71461648
1.750      0.59690260       67.351522      0.72565149
1.750      0.61261057       65.073814      0.75793152
1.750      0.62831853       62.623577      0.78695108
1.750      0.64402649       59.834738      0.80971998
1.750      0.65973446       56.854654      0.82707289
1.750      0.67544242       55.868514      0.87217248
1.750      0.69115038       53.636240      0.89711114
1.750      0.70685835       52.061982      0.93151130
1.750      0.72256631       49.613614      0.94820939
1.750      0.73827427       48.535649      0.98942824
1.750      0.75398224       46.753813       1.0152445
1.750      0.76969020       45.804308       1.0580945
1.750      0.78539816       44.038781       1.0808743
1.750      0.80110613       42.670555       1.1113957
1.750      0.81681409       41.476759       1.1451035
1.750      0.83252205       40.055763       1.1709073
1.750      0.84823002       38.693663       1.1963301
1.750      0.86393798       38.072891       1.2437521
1.750      0.87964594       36.739903       1.2668698
1.750      0.89535391       35.800595       1.3018013
1.750      0.91106187       35.307669       1.3526421
1.750      0.92676983       34.071161       1.3739561
1.750      0.94247780       33.184470       1.4074032
1.750      0.95818576       32.199003       1.4350328
1.750      0.97389372       31.773487       1.4868592
1.750      0.98960169       30.770030       1.5107043
1.750       1.0053096       30.338131       1.5615598
1.750       1.0367256       29.420397       1.6607728
1.750       1.0681415       27.664156       1.7079457
1.750       1.0995574       26.588477       1.7906779
1.750       1.1309734       25.146373       1.8429041
1.750       1.1623893       24.374175       1.9393446
1.750       1.1938052       23.637190       2.0373541
1.750       1.2252211       22.507436       2.0971994
1.750       1.2566371       22.201871       2.2319756
1.750       1.2880530       21.100945       2.2844063
1.750       1.3194689       20.626797       2.4004880
1.750       1.3508848       19.850863       2.4791605
1.750       1.3823008       19.296986       2.5820663
1.750       1.4137167       18.867003       2.7006004
1.750       1.4451326       18.004754       2.7528375
1.750       1.4765485       17.875570       2.9152335
1.750       1.5079645       17.106335       2.9716699
1.750       1.5393804       16.700397       3.0862770
1.750       1.5707963       16.205384       3.1819198
1.750       1.6022123       16.016409       3.3373024
1.750       1.6336282       15.513248       3.4263572
1.750       1.6650441       14.859471       3.4749683
1.750       1.6964600       14.574054       3.6048030
1.750       1.7278760       14.366469       3.7545507
1.750       1.7592919       13.823865       3.8134094
1.750       1.7907078       13.704096       3.9865281
1.750       1.8221237       13.385247       4.1023268
1.750       1.8535397       13.263741       4.2789968
1.750       1.8849556       12.824487       4.3512459
1.750       1.9163715       12.458668       4.4420250
1.750       1.9477874       12.230258       4.5785773
1.750       1.9792034       12.118636       4.7598719
1.750       2.0106193       11.773408       4.8479931
1.750       2.0734512       11.320952       5.1125154
1.750       2.1362830       10.835569       5.3517811
1.750       2.1991149       10.654557       5.7404959
1.750       2.2619467       10.245970       6.0071774
1.750       2.3247786       9.7404566       6.2000380
1.750       2.3876104       9.3059951       6.4168735
1.750       2.4504423       9.0159483       6.7207091
1.750       2.5132741       8.6941897       6.9922823
1.750       2.5761060       8.6173075       7.4633365
1.750       2.6389378       8.1723010       7.6085533
1.750       2.7017697       7.9739346       7.9668731
1.750       2.7646015       7.8521798       8.4053950
1.750       2.8274334       7.5505078       8.6461660
1.750       2.8902652       7.3967219       9.0473763
1.750       2.9530971       7.1368778       9.3113296
1.750       3.0159289       6.9710029       9.6878820
1.750       3.0787608       6.7811181       10.025347
1.750       3.1415927       6.5216521       10.244187
1.750       3.2044245       6.3918078       10.654770
1.750       3.2672564       6.2655504       11.070803
1.750       3.3300882       6.0275955       11.276688
1.750       3.3929201       5.8489570       11.573629
1.750       3.4557519       5.7465704       12.014527
1.750       3.5185838       5.5255786       12.194155
1.750       3.5814156       5.4292820       12.635046
1.750       3.6442475       5.3443635       13.103576
1.750       3.7070793       5.1642626       13.328283
1.750       3.7699112       5.0734513       13.771052
1.750       3.8327430       4.9480610       14.113490
1.750       3.8955749       4.8101484       14.406000
1.750       3.9584067       4.7711665       14.991880
1.750       4.0212386       4.6503997       15.319340
1.750       4.1469023       4.3711846       15.792134
1.750       4.2725660       4.1634507       16.450914
1.750       4.3982297       4.1481920       17.879807
1.750       4.5238934       3.8418780       18.019840
1.750       4.6495571       3.7128216       18.906411
1.750       4.7752208       3.5595449       19.635643
1.750       4.9008845       3.4257352       20.429017
1.750       5.0265482       3.3095019       21.293275
1.750       5.1522120       3.1815812       22.044205
1.750       5.2778757       3.0399527       22.641988
1.750       5.4035394       2.9555816       23.623714
1.750       5.5292031       2.8121369       24.082099
1.750       5.6548668       2.7045139       24.775738
1.750       5.7805305       2.6304661       25.739853
1.750       5.9061942       2.5500103       26.615545
1.750       6.0318579       2.4583675       27.331934
1.750       6.1575216       2.3383471       27.656491
1.750       6.2831853       2.2713690       28.542865
1.750       6.4088490       2.2173921       29.570105
1.750       6.5345127       2.1507743       30.402180
1.750       6.6601764       2.0418321       30.559588
1.750       6.7858401       2.0033442       31.712954
1.750       6.9115038       1.9235556       32.173081
1.750       7.0371675       1.8961274       33.475837
1.750       7.1628313       1.7934323       33.389461
1.750       7.2884950       1.7511532       34.348515
1.750       7.4141587       1.7286233       35.690797
1.750       7.5398224       1.6552334       35.942879
1.750       7.6654861       1.6163232       36.882263
1.750       7.7911498       1.5527902       37.203834
1.750       7.9168135       1.5353375       38.594493
1.750       8.0424772       1.4921849       39.324428
1.750       8.2938046       1.3931941       40.266445
1.750       8.5451320       1.3387326       42.317542
1.750       8.7964594       1.2529561       43.204582
1.750       9.0477868       1.1964255       44.893451
1.750       9.2991143       1.1305673       46.056553
1.750       9.5504417       1.0779584       47.571039
1.750       9.8017691       1.0766094       51.361990
1.750       10.053096       1.0044230       51.699514
1.750       10.304424      0.96437293       53.454765
1.750       10.555751      0.91520720       54.532717
1.750       10.807079      0.86880184       55.554077
1.750       11.058406      0.86960035       59.575483
1.750       11.309734      0.81858645       59.991805
1.750       11.561061      0.77606761       60.752323
1.750       11.812388      0.77231531       64.487874
1.750       12.063716      0.72410560       64.404387
1.750       12.315043      0.70238611       66.459029
1.750       12.566371      0.68319874       68.682629
1.750       12.817698      0.65689435       70.080290
1.750       13.069025      0.61692481       69.764117
1.750       13.320353      0.60758138       72.748142
1.750       13.571680      0.58067633       73.536887
1.750       13.823008      0.56128996       75.104366
1.750       14.074335      0.55152725       77.897029
1.750       14.325663      0.53656461       79.916496
1.750       14.576990      0.51622938       81.005878
1.750       14.828317      0.49986915       82.566183
1.750       15.079645      0.48493037       84.240895
1.750       15.330972      0.47838457       87.328602
1.750       15.582300      0.46155093       88.467659
1.750       15.833627      0.44381180       89.250432
1.750       16.084954      0.43557615       91.831959
1.750       16.587609      0.40787267       94.307504
1.750       17.090264      0.38150891       96.476438
1.750       17.592919      0.36503382       100.69712
1.750       18.095574      0.35620345       106.92652
1.750       18.598229      0.33938905       110.60705
1.750       19.100883      0.31573296       111.46808
1.750       19.603538      0.30591118       116.75325
1.750       20.106193      0.29426455       121.17073
1.750       20.608848      0.27289978       121.01371
1.750       21.111503      0.26714047       127.34074
1.750       21.614157      0.25370456       129.78170
1.750       22.116812      0.25016757       137.10991
1.750       22.619467      0.23972525       140.55010
1.750       23.122122      0.22702704       142.17751
1.750       23.624777      0.22001671       146.97012
1.750       24.127432      0.21089845       150.06414
1.750       24.630086      0.20732581       156.93559
1.750       25.132741      0.19931853       160.30147
1.750       25.635396      0.19024819       162.37190
1.750       26.138051      0.18440868       166.82887
1.750       26.640706      0.17969503       172.12482
1.750       27.143361      0.17282225       175.08977
1.750       27.646015      0.16451022       176.10058
1.750       28.148670      0.16106536       181.98939
1.750       28.651325      0.15410584       183.62148
1.750       29.153980      0.14969576       187.92013
1.750       29.656635      0.14634069       193.37528
1.750       30.159289      0.14297773       198.70188
1.750       30.661944      0.13908142       203.11334
1.750       31.164599      0.13363117       204.90977
1.750       31.667254      0.13076878       210.38053
1.750       32.169909      0.12757341       215.16910
1.750       33.175218      0.12515719       231.50876
1.750       34.180528      0.11418035       230.99253
1.750       35.185838      0.10924606       241.09029
1.750       36.191147      0.10185128       244.59287
1.750       37.196457     0.099899154       260.45746
1.750       38.201767     0.095512446       269.76187
1.750       39.207076     0.090386984       275.97486
1.750       40.212386     0.085807300       282.66629
1.750       41.217696     0.080515561       285.62828
1.750       42.223005     0.076343831       291.13313
1.750       43.228315     0.076041776       311.19129
1.750       44.233625     0.071548017       313.70789
1.750       45.238934     0.069318132       325.12787
1.750       46.244244     0.065623550       328.77821
1.750       47.249554     0.062661333       334.85980
1.750       48.254863     0.061425604       349.65759
1.750       49.260173     0.058271134       352.86739
1.750       50.265482     0.057929002       372.71414
1.750       51.270792     0.054838887       374.42856
1.750       52.276102     0.052778279       381.97511
1.750       53.281411     0.051230351       392.57691
1.750       54.286721     0.049216548       398.89835
1.750       55.292031     0.047314865       405.18699
1.750       56.297340     0.045808288       414.07399
1.750       57.302650     0.045096970       429.87456
