# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.250       2.5132741       4.5349414       3.6472163
2.250       2.5761060       4.4824673       3.8822059
2.250       2.6389378       4.2270131       3.9354222
2.250       2.7017697       4.1134258       4.1097831
2.250       2.7646015       4.0009547       4.2828368
2.250       2.8274334       3.9179671       4.4865054
2.250       2.8902652       3.8088203       4.6587976
2.250       2.9530971       3.6786289       4.7994273
2.250       3.0159289       3.5693591       4.9604813
2.250       3.0787608       3.4562718       5.1098245
2.250       3.1415927       3.3808178       5.3105761
2.250       3.2044245       3.3063535       5.5114983
2.250       3.2672564       3.2243004       5.6971202
2.250       3.3300882       3.1365561       5.8680059
2.250       3.3929201       3.0155672       5.9670565
2.250       3.4557519       2.9587493       6.1859456
2.250       3.5185838       2.8546762       6.2998585
2.250       3.5814156       2.8225683       6.5686918
2.250       3.6442475       2.7563261       6.7580974
2.250       3.7070793       2.6894641       6.9411536
2.250       3.7699112       2.6200574       7.1117163
2.250       3.8327430       2.5442915       7.2571523
2.250       3.8955749       2.4958842       7.4749685
2.250       3.9584067       2.4678299       7.7543739
2.250       4.0212386       2.3788750       7.8364869
2.250       4.1469023       2.2839873       8.2515464
2.250       4.2725660       2.1875713       8.6436829
2.250       4.3982297       2.0938525       9.0250593
2.250       4.5238934       2.0303753       9.5232168
2.250       4.6495571       1.9451677       9.9051734
2.250       4.7752208       1.8555133       10.235633
2.250       4.9008845       1.8029141       10.751491
2.250       5.0265482       1.7481481       11.247553
2.250       5.1522120       1.6372988       11.344344
2.250       5.2778757       1.5925419       11.861472
2.250       5.4035394       1.5565930       12.441716
2.250       5.5292031       1.5070534       12.905847
2.250       5.6548668       1.4673848       13.442542
2.250       5.7805305       1.3776305       13.480503
2.250       5.9061942       1.3370737       13.955609
2.250       6.0318579       1.3083270       14.545875
2.250       6.1575216       1.2410745       14.678644
2.250       6.2831853       1.2314195       15.474474
2.250       6.4088490       1.1942927       15.926530
2.250       6.5345127       1.1426504       16.151886
2.250       6.6601764       1.1141767       16.675603
2.250       6.7858401       1.0857439       17.187334
2.250       6.9115038       1.0345859       17.304317
2.250       7.0371675       1.0171773       17.958108
2.250       7.1628313      0.99177418       18.464486
2.250       7.2884950      0.96302055       18.889453
2.250       7.4141587      0.93416057       19.287566
2.250       7.5398224      0.90246801       19.596812
2.250       7.6654861      0.88658127       20.230560
2.250       7.7911498      0.85393777       20.459789
2.250       7.9168135      0.83687807       21.036994
2.250       8.0424772      0.82176604       21.656485
2.250       8.2938046      0.78811704       22.778356
2.250       8.5451320      0.73080048       23.100714
2.250       8.7964594      0.70549949       24.327119
2.250       9.0477868      0.68097782       25.552318
2.250       9.2991143      0.65441203       26.659149
2.250       9.5504417      0.62712827       27.675597
2.250       9.8017691      0.58428102       27.874394
2.250       10.053096      0.57097424       29.389103
2.250       10.304424      0.54880652       30.420102
2.250       10.555751      0.51934279       30.945095
2.250       10.807079      0.50577727       32.341079
2.250       11.058406      0.48459577       33.199190
2.250       11.309734      0.46226639       33.878151
2.250       11.561061      0.44559819       34.882431
2.250       11.812388      0.44109334       36.831034
2.250       12.063716      0.42543725       37.839820
2.250       12.315043      0.41241601       39.022366
2.250       12.566371      0.39013935       39.221085
2.250       12.817698      0.38311656       40.872508
2.250       13.069025      0.37046080       41.893064
2.250       13.320353      0.35211329       42.159928
2.250       13.571680      0.34782321       44.048354
2.250       13.823008      0.33562276       44.908579
2.250       14.074335      0.32782614       46.301760
2.250       14.325663      0.31955414       47.594728
2.250       14.576990      0.30511496       47.878146
2.250       14.828317      0.29706306       49.067566
2.250       15.079645      0.28708811       49.872230
2.250       15.330972      0.27805828       50.759247
2.250       15.582300      0.27458590       52.631185
2.250       15.833627      0.26471754       53.234625
2.250       16.084954      0.25955794       54.722268
2.250       16.587609      0.24944012       57.675046
2.250       17.090264      0.22975014       58.099496
2.250       17.592919      0.22440898       61.904779
2.250       18.095574      0.20973529       62.959146
2.250       18.598229      0.20188350       65.793928
2.250       19.100883      0.19874519       70.166083
2.250       19.603538      0.18268368       69.722571
2.250       20.106193      0.17958406       73.948196
2.250       20.608848      0.16787732       74.442925
2.250       21.111503      0.16292005       77.660866
2.250       21.614157      0.15331842       78.429515
2.250       22.116812      0.15311059       83.915673
2.250       22.619467      0.14239497       83.485683
2.250       23.122122      0.13898795       87.042321
2.250       23.624777      0.13641235       91.122807
2.250       24.127432      0.12921811       91.944745
2.250       24.630086      0.12509614       94.691715
2.250       25.132741      0.12060679       96.997734
2.250       25.635396      0.11836848       101.02444
2.250       26.138051      0.11591856       104.86796
2.250       26.640706      0.10902975       104.43653
2.250       27.143361      0.10687534       108.27759
2.250       27.646015      0.10153705       108.69072
2.250       28.148670     0.099607549       112.54758
2.250       28.651325     0.097168556       115.77909
2.250       29.153980     0.094316815       118.40033
2.250       29.656635     0.093158506       123.10009
2.250       30.159289     0.089683316       124.63650
2.250       30.661944     0.086254603       125.96550
2.250       31.164599     0.083973414       128.76466
2.250       31.667254     0.081531716       131.16805
2.250       32.169909     0.080328973       135.48523
2.250       33.175218     0.077382826       143.13842
2.250       34.180528     0.071435508       144.51759
2.250       35.185838     0.069070749       152.42918
2.250       36.191147     0.064198728       154.17137
2.250       37.196457     0.063244976       164.89254
2.250       38.201767     0.060219956       170.08305
2.250       39.207076     0.056191941       171.56854
2.250       40.212386     0.055779638       183.74921
2.250       41.217696     0.052277387       185.45359
2.250       42.223005     0.049793868       189.88626
2.250       43.228315     0.048111441       196.88995
2.250       44.233625     0.046648433       204.53371
2.250       45.238934     0.045143318       211.73899
2.250       46.244244     0.043341759       217.14501
2.250       47.249554     0.040219205       214.92992
2.250       48.254863     0.040018153       227.79835
2.250       49.260173     0.037549333       227.38420
2.250       50.265482     0.037336048       240.21945
2.250       51.270792     0.036444274       248.83396
2.250       52.276102     0.035017398       253.43332
2.250       53.281411     0.033721743       258.40888
2.250       54.286721     0.031926315       258.76163
2.250       55.292031     0.032996437       282.56926
2.250       56.297340     0.029896624       270.24399
2.250       57.302650     0.029408602       280.32947
2.250       58.307960     0.029370847       294.96485
2.250       59.313269     0.028803050       304.48390
2.250       60.318579     0.026298340       292.38286
2.250       61.323889     0.026380249       308.20395
2.250       62.329198     0.025793496       316.41356
2.250       63.334508     0.025291181       325.50718
2.250       64.339818     0.024890528       335.84884
2.250       66.350437     0.024255830       358.93661
2.250       68.361056     0.022041268       356.72465
2.250       70.371675     0.020010092       353.27509
2.250       72.382295     0.018829361       361.74529
2.250       74.392914     0.019372169       404.05755
2.250       76.403533     0.016351456       369.45966
2.250       78.414153     0.016480517       402.55427
2.250       80.424772     0.016866089       444.48197
2.250       82.435391     0.015513547       440.27344
2.250       84.446011     0.014839698       452.72319
2.250       86.456630     0.015189980       497.30447
2.250       88.467249     0.014178746       497.34258
2.250       90.477868     0.013673964       513.08790
2.250       92.488488     0.012627492       506.11640
2.250       94.499107     0.012189359       521.11581
2.250       96.509726     0.012072113       549.75199
2.250       98.520346     0.012177216       589.92397
2.250       100.53096     0.011472945       590.53374
2.250       102.54158     0.010638401       581.09441
2.250       104.55220     0.010824722       626.73877
2.250       106.56282     0.010161744       622.95356
2.250       108.57344    0.0093456567       605.96969
2.250       110.58406    0.0092893202       636.40239
2.250       112.59468    0.0077758602       562.30549
2.250       114.60530    0.0091185686       695.36213
2.250       116.61592    0.0079613712       639.63417
2.250       118.62654    0.0081329990       687.80694
2.250       120.63716    0.0072292726       642.99583
2.250       122.64778    0.0071424076       667.56557
2.250       124.65840    0.0075754096       743.43155
2.250       126.66902    0.0075023704       772.46702
2.250       128.67964    0.0068967725       744.46729
2.250       132.70087    0.0051676486       611.76493
2.250       136.72211    0.0050084068       648.46439
2.250       140.74335    0.0056223573       794.09481
2.250       144.76459    0.0044175512       678.95170
2.250       148.78583    0.0049454560       825.20396
2.250       152.80707    0.0046128678       833.81861
2.250       156.82831    0.0051401223       1004.4240
2.250       160.84954    0.0042032610       886.16810
2.250       164.87078    0.0040076252       909.88909
2.250       168.89202    0.0036887031       900.26706
2.250       172.91326    0.0033129764       867.70778
2.250       176.93450    0.0030549143       857.24873
2.250       180.95574    0.0029395219       882.39700
2.250       184.97698    0.0029778520       954.83074
2.250       188.99821    0.0024913712       852.08279
2.250       193.01945    0.0027559972       1004.0429
2.250       197.04069    0.0019981643       774.40691
2.250       201.06193    0.0027022724       1112.7278
2.250       205.08317    0.0021697537       948.13625
2.250       209.10441    0.0022185450       1027.6094
2.250       213.12565    0.0027451165       1346.2886
2.250       217.14688    0.0027520116       1427.5171
2.250       221.16812    0.0022319836       1223.2884
2.250       225.18936    0.0021484234       1242.8930
2.250       229.21060    0.0018461006       1126.2368
2.250       233.23184    0.0020372920       1309.4443
2.250       237.25308    0.0018552449       1255.1831
2.250       241.27432    0.0022746423       1618.5147
2.250       245.29555    0.0017190687       1285.3829
2.250       249.31679    0.0011581107       909.23248
2.250       253.33803    0.0016480491       1357.5054
2.250       257.35927    0.0020423436       1763.6748
2.250       265.40175    0.0015237612       1443.1069
2.250       273.44422    0.0017859143       1849.8526
2.250       281.48670   0.00050746962       573.39507
2.250       289.52918    0.0014077474       1730.9001
2.250       297.57166    0.0010846359       1447.8678
2.250       305.61413    0.0018146446       2624.1107
2.250       313.65661    0.0020680978       3232.9923
2.250       321.69909    0.0010773256       1817.0494
2.250       329.74156    0.0015058505       2735.0999
2.250       337.78404    0.0014813179       2892.2506
2.250       345.82652   0.00081819167       1714.3528
2.250       353.86900    0.0012701726       2851.4158
2.250       361.91147   0.00069323656       1664.7874
2.250       369.95395   0.00045895461       1177.2888
2.250       377.99643   0.00018796753       514.29959
2.250       386.03891    0.0010008378       2916.9380
2.250       394.08138    0.0011258895       3490.7903
2.250       402.12386    0.0010101398       3327.6011
2.250       410.16634    0.0011037464       3858.5097
2.250       418.20881    0.0014385353       5330.5293
2.250       426.25129   0.00079810691       3131.3272
2.250       434.29377   0.00092642956       3844.4432
2.250       442.33625   0.00096389621       4226.2785
2.250       450.37872    0.0010416753       4820.9898
2.250       458.42120   0.00050869675       2482.6946
2.250       466.46368    0.0011038922       5676.1049
2.250       474.50615   0.00092281584       4994.7166
2.250       482.54863   0.00069788853       3972.6434
2.250       490.59111   0.00090402472       5407.6625
2.250       498.63359   0.00097490428       6123.1770
2.250       506.67606   0.00069129050       4555.3527
2.250       514.71854    0.0010212975       7055.5675
2.000     0.015707963       1956.2600   0.00038411076
2.000     0.031415927       4743.5996    0.0074512289
2.000     0.047123890       2437.5554     0.012922548
2.000     0.062831853       1919.7023     0.024123691
2.000     0.078539816       1426.3886     0.035008843
2.000     0.094247780       1152.0031     0.048858180
2.000      0.10995574       927.81338     0.062486276
2.000      0.12566371       785.38793     0.078955806
2.000      0.14137167       577.30952     0.082635401
2.000      0.15707963       520.41553      0.10218335
2.000      0.17278760       449.48869      0.11746993
2.000      0.18849556       394.72997      0.13392872
2.000      0.20420352       349.42394      0.15073448
2.000      0.21991149       317.89556      0.17127677
2.000      0.23561945       275.28215      0.18242389
2.000      0.25132741       252.75577      0.20327825
2.000      0.26703538       218.75269      0.21102312
2.000      0.28274334       201.13614      0.23032311
2.000      0.29845130       178.95098      0.24100429
2.000      0.31415927       162.13188      0.25467616
2.000      0.32986723       148.88337      0.27072849
2.000      0.34557519       134.08247      0.28033023
2.000      0.36128316       128.10828      0.30604874
2.000      0.37699112       116.67087      0.31668395
2.000      0.39269908       108.32704      0.33234319
2.000      0.40840704       103.35671      0.35668808
2.000      0.42411501       95.468765      0.36896272
2.000      0.43982297       89.665327      0.38648133
2.000      0.45553093       84.905356      0.40659213
2.000      0.47123890       80.403003      0.42625150
2.000      0.48694686       73.866050      0.43207570
2.000      0.50265482       70.983929      0.45670931
2.000      0.51836279       67.144341      0.47378480
2.000      0.53407075       64.079181      0.49451970
2.000      0.54977871       61.494544      0.51769099
2.000      0.56548668       58.696957      0.53771602
2.000      0.58119464       56.130205      0.55825380
2.000      0.59690260       52.643547      0.56718642
2.000      0.61261057       50.640010      0.58981729
2.000      0.62831853       48.672059      0.61163114
2.000      0.64402649       46.447213      0.62855187
2.000      0.65973446       43.971742      0.63966329
2.000      0.67544242       43.232890      0.67491569
2.000      0.69115038       41.387643      0.69224307
2.000      0.70685835       40.201791      0.71930460
2.000      0.72256631       38.133159      0.72879631
2.000      0.73827427       37.345164      0.76130351
2.000      0.75398224       35.910601      0.77978752
2.000      0.76969020       35.095242      0.81071156
2.000      0.78539816       33.720373      0.82762247
2.000      0.80110613       32.551982      0.84784771
2.000      0.81681409       31.659008      0.87405192
2.000      0.83252205       30.512407      0.89193657
2.000      0.84823002       29.452655      0.91061672
2.000      0.86393798       28.923375      0.94485882
2.000      0.87964594       27.906126      0.96226242
2.000      0.89535391       27.092857      0.98516566
2.000      0.91106187       26.692595       1.0225974
2.000      0.92676983       25.755482       1.0386174
2.000      0.94247780       25.012094       1.0608004
2.000      0.95818576       24.191329       1.0781498
2.000      0.97389372       23.917303       1.1192244
2.000      0.98960169       23.146161       1.1363981
2.000       1.0053096       22.763537       1.1716815
2.000       1.0367256       22.021451       1.2431045
2.000       1.0681415       20.544915       1.2684139
2.000       1.0995574       19.822165       1.3349810
2.000       1.1309734       18.597885       1.3629846
2.000       1.1623893       18.018670       1.4336653
2.000       1.1938052       17.383673       1.4983464
2.000       1.2252211       16.603173       1.5470515
2.000       1.2566371       16.340326       1.6427087
2.000       1.2880530       15.481256       1.6760140
2.000       1.3194689       15.065445       1.7532737
2.000       1.3508848       14.523962       1.8138875
2.000       1.3823008       14.061931       1.8815807
2.000       1.4137167       13.771894       1.9712927
2.000       1.4451326       13.078644       1.9996597
2.000       1.4765485       12.855827       2.0965898
2.000       1.5079645       12.344448       2.1444468
2.000       1.5393804       11.995666       2.2168304
2.000       1.5707963       11.648580       2.2871933
2.000       1.6022123       11.491513       2.3944602
2.000       1.6336282       11.086127       2.4485543
2.000       1.6650441       10.651747       2.4909691
2.000       1.6964600       10.413003       2.5755926
2.000       1.7278760       10.238454       2.6757302
2.000       1.7592919       9.8518391       2.7176985
2.000       1.7907078       9.7503637       2.8363855
2.000       1.8221237       9.5096015       2.9145142
2.000       1.8535397       9.3845817       3.0275466
2.000       1.8849556       9.0928333       3.0851256
2.000       1.9163715       8.8620150       3.1596710
2.000       1.9477874       8.6244785       3.2287007
2.000       1.9792034       8.5066611       3.3411860
2.000       2.0106193       8.3143484       3.4236394
2.000       2.0734512       7.9367608       3.5842226
2.000       2.1362830       7.5766087       3.7421524
2.000       2.1991149       7.4326025       4.0045609
2.000       2.2619467       7.1248177       4.1772563
2.000       2.3247786       6.7933380       4.3241252
2.000       2.3876104       6.4681783       4.4600799
2.000       2.4504423       6.1699242       4.5992129
2.000       2.5132741       6.0199023       4.8414927
2.000       2.5761060       5.9705074       5.1709778
2.000       2.6389378       5.6647736       5.2740020
2.000       2.7017697       5.4823157       5.4774607
2.000       2.7646015       5.4050982       5.7859074
2.000       2.8274334       5.2302447       5.9892082
2.000       2.8902652       5.1063682       6.2459066
2.000       2.9530971       4.9236514       6.4237811
2.000       3.0159289       4.7949609       6.6637492
2.000       3.0787608       4.6979898       6.9456064
2.000       3.1415927       4.5367457       7.1263035
2.000       3.2044245       4.4451948       7.4098803
2.000       3.2672564       4.3539594       7.6931512
2.000       3.3300882       4.1869420       7.8331135
2.000       3.3929201       4.0421421       7.9983926
2.000       3.4557519       3.9817905       8.3248486
2.000       3.5185838       3.8417437       8.4781742
2.000       3.5814156       3.7625562       8.7562354
2.000       3.6442475       3.6782827       9.0185964
2.000       3.7070793       3.6007833       9.2931485
2.000       3.7699112       3.5360525       9.5980348
2.000       3.8327430       3.4273787       9.7760060
2.000       3.8955749       3.3623088       10.069839
2.000       3.9584067       3.3125820       10.408740
2.000       4.0212386       3.1998415       10.540913
2.000       4.1469023       3.0644279       11.071108
2.000       4.2725660       2.8858350       11.402710
2.000       4.3982297       2.8522127       12.293793
2.000       4.5238934       2.6734014       12.539249
2.000       4.6495571       2.6144858       13.313471
2.000       4.7752208       2.4802608       13.681950
2.000       4.9008845       2.3992060       14.307416
2.000       5.0265482       2.3096682       14.860363
2.000       5.1522120       2.1856300       15.143563
2.000       5.2778757       2.1406393       15.943777
2.000       5.4035394       2.0483567       16.372342
2.000       5.5292031       1.9855599       17.003599
2.000       5.6548668       1.9049677       17.451189
2.000       5.7805305       1.8171434       17.781261
2.000       5.9061942       1.7957979       18.743509
2.000       6.0318579       1.7292869       19.226074
2.000       6.1575216       1.6495662       19.510026
2.000       6.2831853       1.5979071       20.079893
2.000       6.4088490       1.5741923       20.992694
2.000       6.5345127       1.4964245       21.152646
2.000       6.6601764       1.4593211       21.841291
2.000       6.7858401       1.4329511       22.683626
2.000       6.9115038       1.3614516       22.771421
2.000       7.0371675       1.3396020       23.650467
2.000       7.1628313       1.2930729       24.073955
2.000       7.2884950       1.2495493       24.509657
2.000       7.4141587       1.2290139       25.375388
2.000       7.5398224       1.1714560       25.437802
2.000       7.6654861       1.1433360       26.089348
2.000       7.7911498       1.1074645       26.534124
2.000       7.9168135       1.0828237       27.219444
2.000       8.0424772       1.0514437       27.709317
2.000       8.2938046       1.0080381       29.134570
2.000       8.5451320      0.92361997       29.195768
2.000       8.7964594      0.88819747       30.626933
2.000       9.0477868      0.86294053       32.380102
2.000       9.2991143      0.80848811       32.935833
2.000       9.5504417      0.79209039       34.955488
2.000       9.8017691      0.76101945       36.306085
2.000       10.053096      0.73686626       37.927873
2.000       10.304424      0.69735487       38.654072
2.000       10.555751      0.67228262       40.058031
2.000       10.807079      0.63326570       40.493114
2.000       11.058406      0.62039683       42.502790
2.000       11.309734      0.59713188       43.762048
2.000       11.561061      0.56067609       43.890989
2.000       11.812388      0.55425369       46.279857
2.000       12.063716      0.53081071       47.212090
2.000       12.315043      0.51203546       48.448253
2.000       12.566371      0.49780341       50.044657
2.000       12.817698      0.48620414       51.870331
2.000       13.069025      0.46115662       52.149280
2.000       13.320353      0.44623951       53.430036
2.000       13.571680      0.42950535       54.392584
2.000       13.823008      0.41061480       54.943017
2.000       14.074335      0.40382183       57.035298
2.000       14.325663      0.39152158       58.313634
2.000       14.576990      0.38335830       60.155964
2.000       14.828317      0.37276706       61.572019
2.000       15.079645      0.35762827       62.126292
2.000       15.330972      0.34821686       63.566622
2.000       15.582300      0.33722324       64.637180
2.000       15.833627      0.32384448       65.125036
2.000       16.084954      0.31924212       67.305406
2.000       16.587609      0.30091611       69.577223
2.000       17.090264      0.28491052       72.048520
2.000       17.592919      0.27131787       74.844926
2.000       18.095574      0.26405417       79.264797
2.000       18.598229      0.24612309       80.211631
2.000       19.100883      0.23452731       82.798801
2.000       19.603538      0.23234644       88.676731
2.000       20.106193      0.21573244       88.833188
2.000       20.608848      0.20514044       90.966749
2.000       21.111503      0.19729032       94.044513
2.000       21.614157      0.19653068       100.53460
2.000       22.116812      0.18528059       101.54716
2.000       22.619467      0.17995386       105.50634
2.000       23.122122      0.17143781       107.36431
2.000       23.624777      0.16496403       110.19520
2.000       24.127432      0.15729507       111.92282
2.000       24.630086      0.15479906       117.17538
2.000       25.132741      0.15096330       121.41189
2.000       25.635396      0.14220579       121.36896
2.000       26.138051      0.13632557       123.32956
2.000       26.640706      0.13295420       127.35309
2.000       27.143361      0.12931694       131.01365
2.000       27.646015      0.12352095       132.22345
2.000       28.148670      0.12341789       139.45112
2.000       28.651325      0.11895719       141.74087
2.000       29.153980      0.11720597       147.13417
2.000       29.656635      0.11164789       147.53205
2.000       30.159289      0.10919273       151.74951
2.000       30.661944      0.10569084       154.35002
2.000       31.164599      0.10489006       160.83821
2.000       31.667254     0.098633110       158.68073
2.000       32.169909     0.098358160       165.89380
2.000       33.175218     0.091214007       168.72256
2.000       34.180528     0.087935717       177.89833
2.000       35.185838     0.084614478       186.73195
2.000       36.191147     0.080505817       193.33237
2.000       37.196457     0.075961615       198.04741
2.000       38.201767     0.071529794       202.02614
2.000       39.207076     0.069243947       211.41970
2.000       40.212386     0.066202941       218.08564
2.000       41.217696     0.063998766       227.03509
2.000       42.223005     0.061304264       233.78054
2.000       43.228315     0.058249549       238.37886
2.000       44.233625     0.055685753       244.15855
2.000       45.238934     0.053557864       251.20634
2.000       46.244244     0.053271214       266.89221
2.000       47.249554     0.049856887       266.43332
2.000       48.254863     0.049143486       279.74317
2.000       49.260173     0.046390551       280.92318
2.000       50.265482     0.045488429       292.67172
2.000       51.270792     0.043666056       298.14279
2.000       52.276102     0.042398022       306.84951
2.000       53.281411     0.040925024       313.60745
2.000       54.286721     0.039452859       319.76400
2.000       55.292031     0.038304677       328.02707
2.000       56.297340     0.036471876       329.67954
2.000       57.302650     0.036425857       347.21954
2.000       58.307960     0.035620479       357.72851
2.000       59.313269     0.034167498       361.19275
2.000       60.318579     0.033071858       367.69028
2.000       61.323889     0.032424114       378.81524
2.000       62.329198     0.031089432       381.37979
2.000       63.334508     0.030478079       392.26454
2.000       64.339818     0.029446833       397.32723
2.000       66.350437     0.027715729       410.13603
2.000       68.361056     0.026200168       424.03395
2.000       70.371675     0.025472749       449.71746
2.000       72.382295     0.023374406       449.06362
2.000       74.392914     0.022818448       475.93876
2.000       76.403533     0.022581040       510.21654
2.000       78.414153     0.021211386       518.11084
2.000       80.424772     0.019568520       515.70074
2.000       82.435391     0.020317213       576.60115
2.000       84.446011     0.017902087       546.14925
2.000       86.456630     0.017241620       564.47308
2.000       88.467249     0.016713442       586.25118
2.000       90.477868     0.015970801       599.27208
2.000       92.488488     0.015609264       625.62732
2.000       94.499107     0.015103964       645.72011
2.000       96.509726     0.013691809       623.51133
2.000       98.520346     0.013658798       661.69906
2.000       100.53096     0.013451103       692.35319
2.000       102.54158     0.012845153       701.63238
2.000       104.55220     0.012354282       715.29852
2.000       106.56282     0.011993680       735.25820
2.000       108.57344     0.010949461       709.95990
2.000       110.58406     0.011085465       759.45453
2.000       112.59468     0.010858026       785.19001
2.000       114.60530     0.010323438       787.24282
2.000       116.61592    0.0096062023       771.78353
2.000       118.62654     0.010334936       874.02453
2.000       120.63716    0.0095815601       852.21618
2.000       122.64778    0.0091572117       855.87937
2.000       124.65840    0.0091024458       893.29102
2.000       126.66902    0.0085387374       879.17454
2.000       128.67964    0.0085407826       921.92881
2.000       132.70087    0.0070404055       833.46867
2.000       136.72211    0.0072771648       942.21225
2.000       140.74335    0.0076781225       1084.4486
2.000       144.76459    0.0065111636       1000.7276
2.000       148.78583    0.0063025369       1051.6479
2.000       152.80707    0.0052766925       953.81107
2.000       156.82831    0.0054694715       1068.7816
2.000       160.84954    0.0058382786       1230.8768
2.000       164.87078    0.0046230039       1049.6043
2.000       168.89202    0.0044586411       1088.1786
2.000       172.91326    0.0039358968       1030.8580
2.000       176.93450    0.0041349744       1160.3277
2.000       180.95574    0.0041095091       1233.6083
2.000       184.97698    0.0038832502       1245.1413
2.000       188.99821    0.0036090789       1234.3540
2.000       193.01945    0.0029287716       1066.9867
2.000       197.04069    0.0034440336       1334.7668
2.000       201.06193    0.0029259014       1204.8125
2.000       205.08317    0.0030622633       1338.1440
2.000       209.10441    0.0018470485       855.53564
2.000       213.12565    0.0027538065       1350.5505
2.000       217.14688    0.0026012326       1349.3054
2.000       221.16812    0.0023294169       1276.6889
2.000       225.18936    0.0015965162       923.60694
2.000       229.21060    0.0019331106       1179.3184
2.000       233.23184    0.0024798276       1593.8786
2.000       237.25308    0.0017968573       1215.6804
2.000       241.27432    0.0020115938       1431.3433
2.000       245.29555    0.0024864011       1859.1331
2.000       249.31679    0.0014792579       1161.3651
2.000       253.33803    0.0018544050       1527.4818
2.000       257.35927    0.0019547145       1688.0024
2.000       265.40175    0.0020357447       1927.9906
2.000       273.44422    0.0014262496       1477.3114
2.000       281.48670    0.0014316663       1617.6543
2.000       289.52918    0.0013178258       1620.3368
2.000       297.57166    0.0014846724       1981.8719
2.000       305.61413    0.0015127106       2187.4916
2.000       313.65661   0.00061135759       955.71609
2.000       321.69909    0.0019566659       3300.1708
2.000       329.74156    0.0015042212       2732.1405
2.000       337.78404    0.0018466099       3605.4777
2.000       345.82652    0.0014467469       3031.3613
2.000       353.86900    0.0012244263       2748.7197
2.000       361.91147    0.0010897327       2616.9612
2.000       369.95395   0.00097507243       2501.2099
2.000       377.99643    0.0019678956       5384.3762
2.000       386.03891    0.0015961164       4651.8750
2.000       394.08138    0.0014231789       4412.5283
2.000       402.12386    0.0013945015       4593.7651
2.000       410.16634   0.00098078750       3428.6663
2.000       418.20881    0.0014762420       5470.2522
2.000       426.25129   0.00042125109       1652.7548
2.000       434.29377   0.00081069690       3364.1826
2.000       442.33625    0.0014503601       6359.2175
2.000       450.37872   0.00024633137       1140.0492
2.000       458.42120   0.00053358287       2604.1514
2.000       466.46368    0.0011348111       5835.0869
2.000       474.50615   0.00069614643       3767.8743
2.000       482.54863   0.00062432520       3553.8933
2.000       490.59111   0.00080422404       4810.6785
2.000       498.63359   0.00053551475       3363.4601
2.000       506.67606   0.00018371972       1210.6461
2.000       514.71854   0.00062398249       4310.7427
1.750     0.015707963       2303.8581   0.00045236148
1.750     0.031415927       5590.5435    0.0087816052
1.750     0.047123890       2868.4291     0.015206798
1.750     0.062831853       2264.8259     0.028460641
1.750     0.078539816       1683.1575     0.041310901
1.750     0.094247780       1359.3680     0.057652836
1.750      0.10995574       1093.8879     0.073671044
1.750      0.12566371       923.84389     0.092874918
1.750      0.14137167       683.61190     0.097851398
1.750      0.15707963       617.17433      0.12118190
1.750      0.17278760       533.89310      0.13952828
1.750      0.18849556       467.71824      0.15869306
1.750      0.20420352       415.01335      0.17902844
1.750      0.21991149       378.25052      0.20379500
1.750      0.23561945       327.83192      0.21724756
1.750      0.25132741       302.00178      0.24288424
1.750      0.26703538       261.73325      0.25248498
1.750      0.28274334       241.92006      0.27702521
1.750      0.29845130       215.21249      0.28983990
1.750      0.31415927       195.76544      0.30750764
1.750      0.32986723       180.00538      0.32732053
1.750      0.34557519       161.84923      0.33838302
1.750      0.36128316       155.28721      0.37097880
1.750      0.37699112       142.09769      0.38570088
1.750      0.39269908       131.57883      0.40367878
1.750      0.40840704       125.86369      0.43436055
1.750      0.42411501       116.28822      0.44942467
1.750      0.43982297       109.13846      0.47041571
1.750      0.45553093       103.87799      0.49744768
1.750      0.47123890       98.655560      0.52301630
1.750      0.48694686       90.728486      0.53071167
1.750      0.50265482       87.267987      0.56148064
1.750      0.51836279       82.805108      0.58429051
1.750      0.53407075       79.049200      0.61004816
1.750      0.54977871       76.113079      0.64075693
1.750      0.56548668       72.490356      0.66407575
1.750      0.58119464       69.929703      0.69549938
1.750      0.59690260       65.342976      0.70401123
1.750      0.61261057       63.141787      0.73542871
1.750      0.62831853       60.795891      0.76398370
1.750      0.64402649       58.038192      0.78540803
1.750      0.65973446       55.123488      0.80188936
1.750      0.67544242       54.188397      0.84594389
1.750      0.69115038       52.004353      0.86981645
1.750      0.70685835       50.291287      0.89982941
1.750      0.72256631       48.114186      0.91955250
1.750      0.73827427       47.018616      0.95850263
1.750      0.75398224       45.308374      0.98385722
1.750      0.76969020       44.307746       1.0235234
1.750      0.78539816       42.667329       1.0472138
1.750      0.80110613       41.293774       1.0755361
1.750      0.81681409       40.195300       1.1097246
1.750      0.83252205       38.732087       1.1322137
1.750      0.84823002       37.464271       1.1583197
1.750      0.86393798       36.766649       1.2010802
1.750      0.87964594       35.518397       1.2247497
1.750      0.89535391       34.630606       1.2592575
1.750      0.91106187       34.101069       1.3064171
1.750      0.92676983       32.953514       1.3288858
1.750      0.94247780       32.141244       1.3631584
1.750      0.95818576       31.088550       1.3855425
1.750      0.97389372       30.698521       1.4365555
1.750      0.98960169       29.717384       1.4590229
1.750       1.0053096       29.321926       1.5092539
1.750       1.0367256       28.407905       1.6036179
