# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
3.000       76.403533     0.020232493       457.15134
3.000       78.414153     0.018943597       462.71764
3.000       80.424772     0.019155034       504.80390
3.000       82.435391     0.017957362       509.62873
3.000       84.446011     0.018366062       560.30399
3.000       86.456630     0.017826744       583.62943
3.000       88.467249     0.017428331       611.32709
3.000       90.477868     0.015767196       591.63219
3.000       92.488488     0.016536217       662.78008
3.000       94.499107     0.016391324       700.75692
3.000       96.509726     0.017034675       775.74209
3.000       98.520346     0.015807586       765.79690
3.000       100.53096     0.014547913       748.80803
3.000       102.54158     0.014881080       812.83944
3.000       104.55220     0.014588152       844.63699
3.000       106.56282     0.014280526       875.45052
3.000       108.57344     0.013510907       876.04335
3.000       110.58406     0.013470787       922.87064
3.000       112.59468     0.013996734       1012.1633
3.000       114.60530     0.013119241       1000.4447
3.000       116.61592     0.013814589       1109.8946
3.000       118.62654     0.013568133       1147.4557
3.000       120.63716     0.012790167       1137.6005
3.000       122.64778     0.012772655       1193.7970
3.000       124.65840     0.012142025       1191.5877
3.000       126.66902     0.012553606       1292.5577
3.000       128.67964     0.012588397       1358.8457
3.000       132.70087     0.013288435       1573.1330
3.000       136.72211     0.011660123       1509.6966
3.000       140.74335     0.011564235       1633.3183
3.000       144.76459     0.010910791       1676.9246
3.000       148.78583     0.011528282       1923.6212
3.000       152.80707     0.010233521       1849.8037
3.000       156.82831    0.0099385091       1942.0699
3.000       160.84954    0.0097539110       2056.4045
3.000       164.87078     0.010500477       2384.0227
3.000       168.89202    0.0091456081       2232.0825
3.000       172.91326    0.0093456467       2447.7356
3.000       176.93450    0.0098714766       2770.0648
3.000       180.95574     0.010146161       3045.7137
3.000       184.97698    0.0091396562       2930.5770
3.000       188.99821    0.0083914094       2869.9760
3.000       193.01945    0.0082519746       3006.2935
3.000       197.04069    0.0084629772       3279.9045
3.000       201.06193    0.0082493076       3396.8573
3.000       205.08317    0.0081098241       3543.8208
3.000       209.10441    0.0076811511       3557.8377
3.000       213.12565    0.0077866155       3818.7930
3.000       217.14688    0.0070033375       3632.7551
3.000       221.16812    0.0069387150       3802.9175
3.000       225.18936    0.0075176562       4349.0693
3.000       229.21060    0.0070542328       4303.5231
3.000       233.23184    0.0068391456       4395.7766
3.000       237.25308    0.0064272217       4348.3962
3.000       241.27432    0.0060725816       4320.9267
3.000       245.29555    0.0067555030       5051.2281
3.000       249.31679    0.0067217988       5277.2828
3.000       253.33803    0.0062173292       5121.2420
3.000       257.35927    0.0058113816       5018.4442
3.000       265.40175    0.0058192110       5511.1940
3.000       273.44422    0.0057026119       5906.7738
3.000       281.48670    0.0050095499       5660.3412
3.000       289.52918    0.0043369094       5332.4602
3.000       297.57166    0.0049429365       6598.2684
3.000       305.61413    0.0048078156       6952.4578
