# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.250      0.89535391       23.304548      0.84741305
2.250      0.91106187       22.952539      0.87931526
2.250      0.92676983       22.106703      0.89147651
2.250      0.94247780       21.428330      0.90880763
2.250      0.95818576       20.809511      0.92743029
2.250      0.97389372       20.562814      0.96224907
2.250      0.98960169       19.938552      0.97891538
2.250       1.0053096       19.502649       1.0038375
2.250       1.0367256       18.909276       1.0674231
2.250       1.0681415       17.524446       1.0819344
2.250       1.0995574       17.008327       1.1454749
2.250       1.1309734       15.928055       1.1673206
2.250       1.1623893       15.404798       1.2256912
2.250       1.1938052       14.911218       1.2852387
2.250       1.2252211       14.344963       1.3366360
2.250       1.2566371       13.935337       1.4009329
2.250       1.2880530       13.254702       1.4349654
2.250       1.3194689       12.831605       1.4933057
2.250       1.3508848       12.566309       1.5693975
2.250       1.3823008       12.063734       1.6142086
2.250       1.4137167       11.904422       1.7039849
2.250       1.4451326       11.224006       1.7160947
2.250       1.4765485       10.957947       1.7870745
2.250       1.5079645       10.642219       1.8487397
2.250       1.5393804       10.289088       1.9014505
2.250       1.5707963       10.104227       1.9839603
2.250       1.6022123       9.8220118       2.0465900
2.250       1.6336282       9.5117285       2.1008225
2.250       1.6650441       9.2187885       2.1558639
2.250       1.6964600       9.0204427       2.2311512
2.250       1.7278760       8.8835506       2.3216381
2.250       1.7592919       8.5013031       2.3451437
2.250       1.7907078       8.4850401       2.4683023
2.250       1.8221237       8.2405036       2.5255595
2.250       1.8535397       8.1042947       2.6145150
2.250       1.8849556       7.8449852       2.6617408
2.250       1.9163715       7.7231427       2.7536164
2.250       1.9477874       7.4952330       2.8059510
2.250       1.9792034       7.3226649       2.8761444
2.250       2.0106193       7.2428020       2.9824036
2.250       2.0734512       6.8398341       3.0888531
2.250       2.1362830       6.6419529       3.2805178
2.250       2.1991149       6.4286229       3.4636336
2.250       2.2619467       6.1824446       3.6247462
2.250       2.3247786       5.9883949       3.8117593
2.250       2.3876104       5.6859091       3.9206725
2.250       2.4504423       5.3848040       4.0139650
2.250       2.5132741       5.3554379       4.3070987
2.250       2.5761060       5.2715734       4.5656403
2.250       2.6389378       4.9976519       4.6529002
2.250       2.7017697       4.8986740       4.8943359
2.250       2.7646015       4.7391744       5.0730668
2.250       2.8274334       4.6624950       5.3390721
2.250       2.8902652       4.5424510       5.5561455
2.250       2.9530971       4.3878521       5.7247354
2.250       3.0159289       4.2784832       5.9459795
2.250       3.0787608       4.1185515       6.0889528
2.250       3.1415927       4.0910482       6.4262035
2.250       3.2044245       3.9820834       6.6379006
2.250       3.2672564       3.8794333       6.8546957
2.250       3.3300882       3.7899803       7.0904602
2.250       3.3929201       3.6587409       7.2397372
2.250       3.4557519       3.5887066       7.5030163
2.250       3.5185838       3.4723316       7.6629350
2.250       3.5814156       3.4528835       8.0355639
2.250       3.6442475       3.4003123       8.3370547
2.250       3.7070793       3.2915890       8.4951587
2.250       3.7699112       3.2178819       8.7344128
2.250       3.8327430       3.1362722       8.9456751
2.250       3.8955749       3.0646269       9.1783062
2.250       3.9584067       3.0244521       9.5033827
2.250       4.0212386       2.9478616       9.7108417
2.250       4.1469023       2.8596535       10.331303
2.250       4.2725660       2.7465294       10.852277
2.250       4.3982297       2.6053788       11.229873
2.250       4.5238934       2.5516456       11.968169
2.250       4.6495571       2.4334767       12.391738
2.250       4.7752208       2.3149193       12.769871
2.250       4.9008845       2.2474444       13.402402
2.250       5.0265482       2.2149206       14.250759
2.250       5.1522120       2.0992405       14.544996
2.250       5.2778757       2.0351099       15.157780
2.250       5.4035394       2.0122078       16.083406
2.250       5.5292031       1.9185313       16.429592
2.250       5.6548668       1.8728839       17.157273
2.250       5.7805305       1.7890155       17.506021
2.250       5.9061942       1.7199470       17.951820
2.250       6.0318579       1.6847768       18.731215
2.250       6.1575216       1.6114890       19.059672
2.250       6.2831853       1.6040237       20.156756
2.250       6.4088490       1.5557660       20.746969
2.250       6.5345127       1.4880708       21.034563
2.250       6.6601764       1.4514183       21.723013
2.250       6.7858401       1.4115030       22.344104
2.250       6.9115038       1.3838177       23.145512
2.250       7.0371675       1.3326840       23.528331
2.250       7.1628313       1.3041030       24.279309
2.250       7.2884950       1.2615036       24.744137
2.250       7.4141587       1.2375912       25.552482
2.250       7.5398224       1.2084042       26.240121
2.250       7.6654861       1.1565042       26.389830
2.250       7.7911498       1.1419800       27.361091
2.250       7.9168135       1.1117567       27.946746
2.250       8.0424772       1.1031032       29.070727
2.250       8.2938046       1.0661693       30.814692
2.250       8.5451320      0.99082580       31.320155
2.250       8.7964594      0.94185354       32.477108
2.250       9.0477868      0.92313919       34.638935
2.250       9.2991143      0.87404528       35.606472
2.250       9.5504417      0.83279558       36.751836
2.250       9.8017691      0.79427532       37.892628
2.250       10.053096      0.75982563       39.109634
2.250       10.304424      0.73337337       40.650561
2.250       10.555751      0.70579045       42.054598
2.250       10.807079      0.68638113       43.889490
2.250       11.058406      0.66821922       45.779056
2.250       11.309734      0.65205488       47.787194
2.250       11.561061      0.60622591       47.456732
2.250       11.812388      0.60405584       50.438307
2.250       12.063716      0.57993080       51.580996
2.250       12.315043      0.56131004       53.110561
2.250       12.566371      0.53346277       53.629527
2.250       12.817698      0.52471720       55.979069
2.250       13.069025      0.50805916       57.453191
2.250       13.320353      0.49156600       58.857158
2.250       13.571680      0.47742765       60.461467
2.250       13.823008      0.45992859       61.541534
2.250       14.074335      0.45225906       63.876512
2.250       14.325663      0.43215092       64.365011
2.250       14.576990      0.42335321       66.431900
2.250       14.828317      0.41263641       68.157463
2.250       15.079645      0.40380801       70.148521
2.250       15.330972      0.38873305       70.962810
2.250       15.582300      0.37779107       72.413009
2.250       15.833627      0.37409357       75.230116
2.250       16.084954      0.35847447       75.576711
2.250       16.587609      0.33725660       77.979798
2.250       17.090264      0.32604785       82.451377
2.250       17.592919      0.30888795       85.208893
2.250       18.095574      0.29342191       88.080521
2.250       18.598229      0.28561968       93.083591
2.250       19.100883      0.27067546       95.560738
2.250       19.603538      0.26255369       100.20555
2.250       20.106193      0.23994753       98.804354
2.250       20.608848      0.23728281       105.21985
2.250       21.111503      0.22883008       109.07891
2.250       21.614157      0.21775026       111.38940
2.250       22.116812      0.21280714       116.63370
2.250       22.619467      0.20668080       121.17625
2.250       23.122122      0.20022954       125.39536
2.250       23.624777      0.19061537       127.33017
2.250       24.127432      0.18526900       131.82758
2.250       24.630086      0.18034013       136.50874
2.250       25.132741      0.17379656       139.77549
2.250       25.635396      0.16805555       143.43106
2.250       26.138051      0.16105394       145.70055
2.250       26.640706      0.15395868       147.47269
2.250       27.143361      0.15372803       155.74502
2.250       27.646015      0.14862485       159.09602
2.250       28.148670      0.14248164       160.99145
2.250       28.651325      0.13937030       166.06367
2.250       29.153980      0.13693543       171.90148
2.250       29.656635      0.13180234       174.16424
2.250       30.159289      0.13003711       180.71778
2.250       30.661944      0.12642026       184.62308
2.250       31.164599      0.12282242       188.33565
2.250       31.667254      0.11905768       191.53974
2.250       32.169909      0.11671475       196.85456
2.250       33.175218      0.10505985       194.33382
2.250       34.180528      0.10587940       214.19930
2.250       35.185838      0.10033011       221.41407
2.250       36.191147     0.096945168       232.81099
2.250       37.196457     0.092381003       240.85610
2.250       38.201767     0.087313032       246.60375
2.250       39.207076     0.082347951       251.42962
2.250       40.212386     0.079220257       260.96726
2.250       41.217696     0.076473160       271.28790
2.250       42.223005     0.073658666       280.89340
2.250       43.228315     0.071232343       291.50930
2.250       44.233625     0.067257307       294.89494
2.250       45.238934     0.066833557       313.47429
2.250       46.244244     0.062314730       312.20081
2.250       47.249554     0.060727989       324.52809
2.250       48.254863     0.060163681       342.47425
2.250       49.260173     0.058011327       351.29409
2.250       50.265482     0.055460231       356.83012
2.250       51.270792     0.053767944       367.11639
2.250       52.276102     0.052361853       378.96129
2.250       53.281411     0.051075137       391.38751
2.250       54.286721     0.047891114       388.15576
2.250       55.292031     0.047289278       404.96786
2.250       56.297340     0.045344900       409.88530
2.250       57.302650     0.044348316       422.73821
2.250       58.307960     0.042699300       428.81952
2.250       59.313269     0.041662922       440.42866
2.250       60.318579     0.040184936       446.77293
2.250       61.323889     0.039672153       463.49504
2.250       62.329198     0.039032657       478.82078
2.250       63.334508     0.038355875       493.65479
2.250       64.339818     0.036615576       494.05535
2.250       66.350437     0.034722123       513.81632
2.250       68.361056     0.034109368       552.03959
2.250       70.371675     0.031381717       554.03939
2.250       72.382295     0.031497560       605.12377
2.250       74.392914     0.028207100       588.33327
2.250       76.403533     0.026966773       609.31178
2.250       78.414153     0.026386898       644.52824
2.250       80.424772     0.024615012       648.69391
2.250       82.435391     0.025236417       716.20782
2.250       84.446011     0.022682371       691.98410
2.250       86.456630     0.022127831       724.44265
2.250       88.467249     0.020744974       727.66373
2.250       90.477868     0.020836321       781.84089
2.250       92.488488     0.020046608       803.47836
2.250       94.499107     0.018704898       799.66616
2.250       96.509726     0.018824773       857.26137
2.250       98.520346     0.017228869       834.65079
2.250       100.53096     0.016023468       824.75760
2.250       102.54158     0.015773614       861.59176
2.250       104.55220     0.015506843       897.82814
2.250       106.56282     0.014980659       918.37134
2.250       108.57344     0.013937989       903.73522
2.250       110.58406     0.014103929       966.24664
2.250       112.59468     0.013917370       1006.4242
2.250       114.60530     0.013067915       996.53067
2.250       116.61592     0.012399356       996.19164
2.250       118.62654     0.012830074       1085.0381
2.250       120.63716     0.012093781       1075.6616
2.250       122.64778     0.011286500       1054.8934
2.250       124.65840     0.011164825       1095.6877
2.250       126.66902     0.010976038       1130.1264
2.250       128.67964     0.010553609       1139.2019
2.250       132.70087    0.0092821255       1098.8516
2.250       136.72211     0.010507816       1360.5015
2.250       140.74335    0.0083154106       1174.4583
2.250       144.76459    0.0076465247       1175.2260
2.250       148.78583    0.0068711087       1146.5204
2.250       152.80707    0.0072093531       1303.1574
2.250       156.82831    0.0067770379       1324.2913
2.250       160.84954    0.0068882839       1452.2480
2.250       164.87078    0.0061269760       1391.0654
2.250       168.89202    0.0058888859       1437.2450
2.250       172.91326    0.0067358133       1764.1893
2.250       176.93450    0.0053217695       1493.3578
2.250       180.95574    0.0043735818       1312.8786
2.250       184.97698    0.0048653485       1560.0454
2.250       188.99821    0.0040509663       1385.4855
2.250       193.01945    0.0037956438       1382.7986
2.250       197.04069    0.0037036003       1435.3643
2.250       201.06193    0.0030491830       1255.5768
2.250       205.08317    0.0041543143       1815.3470
2.250       209.10441    0.0030857833       1429.3061
2.250       213.12565    0.0029933426       1468.0262
2.250       217.14688    0.0026945369       1397.7040
2.250       221.16812    0.0037470818       2053.6718
2.250       225.18936    0.0026631934       1540.6946
2.250       229.21060    0.0029366683       1791.5513
2.250       233.23184    0.0023196193       1490.9067
2.250       237.25308    0.0024810207       1678.5575
2.250       241.27432    0.0023278551       1656.3781
2.250       245.29555    0.0018674275       1396.3138
2.250       249.31679    0.0019228335       1509.6161
2.250       253.33803    0.0022528226       1855.6601
2.250       257.35927    0.0023156514       1999.6910
2.250       265.40175    0.0021892588       2073.3790
2.250       273.44422    0.0017225058       1784.1740
2.250       281.48670    0.0022583712       2551.7565
2.250       289.52918    0.0017815322       2190.4883
2.250       297.57166    0.0019407671       2590.7074
2.250       305.61413    0.0015577678       2252.6478
2.250       313.65661    0.0012500676       1954.1914
2.250       321.69909    0.0013226734       2230.8603
2.250       329.74156    0.0016120248       2927.9459
2.250       337.78404   0.00084370082       1647.3130
2.250       345.82652   0.00074862958       1568.5997
2.250       353.86900    0.0012074366       2710.5795
2.250       361.91147    0.0014172622       3403.5139
2.250       369.95395    0.0013384226       3433.2586
2.250       377.99643    0.0015907239       4352.3936
2.250       386.03891   0.00091649043       2671.1078
2.250       394.08138    0.0012950254       4015.1920
2.250       402.12386   0.00097712772       3218.8528
2.250       410.16634   8.4835425e-05       296.57022
2.250       418.20881   0.00056320378       2086.9660
2.250       426.25129   0.00089008579       3492.2012
2.250       434.29377   0.00097824086       4059.4468
2.250       442.33625    0.0012456286       5461.5563
2.250       450.37872   0.00092532573       4282.5111
2.250       458.42120   0.00080365785       3922.2524
2.250       466.46368   0.00068652912       3530.0651
2.250       474.50615   0.00070785362       3831.2392
2.250       482.54863   0.00091910827       5231.9092
2.250       490.59111    0.0010961279       6556.7783
2.250       498.63359   0.00057377419       3603.7599
2.250       506.67606   0.00018494060       1218.6912
2.250       514.71854   0.00087344144       6034.1137
2.000     0.015707963       1630.7003   0.00032018726
2.000     0.031415927       4187.2143    0.0065772608
2.000     0.047123890       2220.4962     0.011771822
2.000     0.062831853       1783.7896     0.022415761
2.000     0.078539816       1352.9690     0.033206855
2.000     0.094247780       1106.9538     0.046947573
2.000      0.10995574       902.70302     0.060795146
2.000      0.12566371       771.82966     0.077592780
2.000      0.14137167       569.60106     0.081532021
2.000      0.15707963       516.99198      0.10151114
2.000      0.17278760       448.81971      0.11729510
2.000      0.18849556       396.23168      0.13443824
2.000      0.20420352       352.39187      0.15201478
2.000      0.21991149       321.26433      0.17309181
2.000      0.23561945       279.33903      0.18511230
2.000      0.25132741       256.86253      0.20658110
2.000      0.26703538       222.94827      0.21507045
2.000      0.28274334       205.18977      0.23496497
2.000      0.29845130       182.97434      0.24642280
2.000      0.31415927       166.06512      0.26085449
2.000      0.32986723       152.81074      0.27786999
2.000      0.34557519       137.99000      0.28849981
2.000      0.36128316       131.96287      0.31525729
2.000      0.37699112       120.40697      0.32682497
2.000      0.39269908       112.09196      0.34389383
2.000      0.40840704       107.10844      0.36963546
2.000      0.42411501       99.073876      0.38289557
2.000      0.43982297       93.284553      0.40208115
2.000      0.45553093       88.208039      0.42240792
2.000      0.47123890       83.656848      0.44350156
2.000      0.48694686       76.993972      0.45037232
2.000      0.50265482       74.132427      0.47696668
2.000      0.51836279       70.116650      0.49475805
2.000      0.53407075       67.124795      0.51802368
2.000      0.54977871       64.431117      0.54241250
2.000      0.56548668       61.658608      0.56484736
2.000      0.58119464       58.820391      0.58500957
2.000      0.59690260       55.387494      0.59674996
2.000      0.61261057       53.328564      0.62113156
2.000      0.62831853       51.276293      0.64435691
2.000      0.64402649       48.997747      0.66306723
2.000      0.65973446       46.460317      0.67586496
2.000      0.67544242       45.720866      0.71375588
2.000      0.69115038       43.837982      0.73322705
2.000      0.70685835       42.751785      0.76492998
2.000      0.72256631       40.437670      0.77283986
2.000      0.73827427       39.679893      0.80889836
2.000      0.75398224       38.186427      0.82920636
2.000      0.76969020       37.418226      0.86437326
2.000      0.78539816       35.929935      0.88185328
2.000      0.80110613       34.767542      0.90555410
2.000      0.81681409       33.818398      0.93366903
2.000      0.83252205       32.702307      0.95595156
2.000      0.84823002       31.569886      0.97607725
2.000      0.86393798       31.057342       1.0145705
2.000      0.87964594       29.948077       1.0326732
2.000      0.89535391       29.130337       1.0592536
2.000      0.91106187       28.739854       1.1010282
2.000      0.92676983       27.731466       1.1183011
2.000      0.94247780       26.945838       1.1428134
2.000      0.95818576       26.156837       1.1657479
2.000      0.97389372       25.860019       1.2101349
2.000      0.98960169       25.068363       1.2307717
2.000       1.0053096       24.634388       1.2679776
2.000       1.0367256       23.909485       1.3496834
2.000       1.0681415       22.304755       1.3770639
2.000       1.0995574       21.587845       1.4538958
2.000       1.1309734       20.310007       1.4884610
2.000       1.1623893       19.701834       1.5675872
2.000       1.1938052       19.073554       1.6440018
2.000       1.2252211       18.301190       1.7052695
2.000       1.2566371       17.940390       1.8035647
2.000       1.2880530       17.072565       1.8482905
2.000       1.3194689       16.625352       1.9348113
2.000       1.3508848       16.161899       2.0184483
2.000       1.3823008       15.604105       2.0879340
2.000       1.4137167       15.387408       2.2025354
2.000       1.4451326       14.571543       2.2279165
2.000       1.4765485       14.358726       2.3416898
2.000       1.5079645       13.833996       2.4032072
2.000       1.5393804       13.431042       2.4820918
2.000       1.5707963       13.146761       2.5813605
2.000       1.6022123       12.915960       2.6912690
2.000       1.6336282       12.533547       2.7682411
2.000       1.6650441       12.071219       2.8229204
2.000       1.6964600       11.800728       2.9188378
2.000       1.7278760       11.644102       3.0430840
2.000       1.7592919       11.193640       3.0878437
2.000       1.7907078       11.140731       3.2408442
2.000       1.8221237       10.869718       3.3313644
2.000       1.8535397       10.737714       3.4640788
2.000       1.8849556       10.369325       3.5182292
2.000       1.9163715       10.185708       3.6316216
2.000       1.9477874       9.9236616       3.7150691
2.000       1.9792034       9.7623190       3.8343744
2.000       2.0106193       9.6030971       3.9543137
2.000       2.0734512       9.1287267       4.1225116
2.000       2.1362830       8.8313167       4.3618635
2.000       2.1991149       8.6409792       4.6556139
2.000       2.2619467       8.3324152       4.8852666
2.000       2.3247786       7.9516230       5.0614018
2.000       2.3876104       7.6099499       5.2473792
2.000       2.4504423       7.2567225       5.4093390
2.000       2.5132741       7.1378674       5.7406136
2.000       2.5761060       7.1028992       6.1517275
2.000       2.6389378       6.7200338       6.2564675
2.000       2.7017697       6.5316263       6.5258421
2.000       2.7646015       6.4210213       6.8734061
2.000       2.8274334       6.2547892       7.1624249
2.000       2.8902652       6.1342170       7.5031303
2.000       2.9530971       5.9357512       7.7442458
2.000       3.0159289       5.7609556       8.0062307
2.000       3.0787608       5.6392422       8.3371737
2.000       3.1415927       5.4874946       8.6197363
2.000       3.2044245       5.3716420       8.9542137
2.000       3.2672564       5.2790023       9.3276393
2.000       3.3300882       5.1234258       9.5851282
2.000       3.3929201       4.9330939       9.7613644
2.000       3.4557519       4.8648368       10.171060
2.000       3.5185838       4.7009807       10.374386
2.000       3.5814156       4.6266052       10.767054
2.000       3.6442475       4.5300410       11.106980
2.000       3.7070793       4.4476136       11.478706
2.000       3.7699112       4.3810443       11.891627
2.000       3.8327430       4.2574730       12.143707
2.000       3.8955749       4.1502709       12.429721
2.000       3.9584067       4.1221332       12.952498
2.000       4.0212386       3.9850155       13.127433
2.000       4.1469023       3.8514899       13.914591
2.000       4.2725660       3.6417101       14.389376
2.000       4.3982297       3.5788839       15.425938
2.000       4.5238934       3.4010590       15.952234
2.000       4.6495571       3.3076818       16.843361
2.000       4.7752208       3.1364434       17.301673
2.000       4.9008845       3.0698190       18.306548
2.000       5.0265482       2.9349021       18.883107
2.000       5.1522120       2.7958539       19.371618
2.000       5.2778757       2.7230461       20.281624
2.000       5.4035394       2.6483812       21.168287
2.000       5.5292031       2.5389833       21.742913
2.000       5.6548668       2.4596377       22.532456
2.000       5.7805305       2.3651717       23.143872
2.000       5.9061942       2.2963356       23.967833
2.000       6.0318579       2.2457240       24.967781
2.000       6.1575216       2.1504870       25.434600
2.000       6.2831853       2.1001738       26.391562
2.000       6.4088490       2.0706759       27.613567
2.000       6.5345127       1.9407693       27.433663
2.000       6.6601764       1.9332030       28.933762
2.000       6.7858401       1.8842675       29.827969
2.000       6.9115038       1.7948579       30.020505
2.000       7.0371675       1.7779205       31.388912
2.000       7.1628313       1.7225022       32.068909
2.000       7.2884950       1.6594302       32.549387
2.000       7.4141587       1.6288430       33.630639
2.000       7.5398224       1.5811669       34.334546
2.000       7.6654861       1.5339670       35.003010
2.000       7.7911498       1.4940315       35.796014
2.000       7.9168135       1.4489143       36.422035
2.000       8.0424772       1.4228227       37.496484
2.000       8.2938046       1.3654373       39.464212
2.000       8.5451320       1.2748005       40.296638
2.000       8.7964594       1.2266184       42.296405
2.000       9.0477868       1.1896095       44.637696
2.000       9.2991143       1.1290389       45.994288
2.000       9.5504417       1.0906558       48.131385
2.000       9.8017691       1.0260009       48.947598
2.000       10.053096      0.98997279       50.955735
2.000       10.304424      0.95052892       52.687397
2.000       10.555751      0.91185028       54.332695
2.000       10.807079      0.88313620       56.470664
2.000       11.058406      0.84637641       57.984433
2.000       11.309734      0.81609454       59.809180
2.000       11.561061      0.78341406       61.327420
2.000       11.812388      0.76755834       64.090669
2.000       12.063716      0.73420253       65.302442
2.000       12.315043      0.70584703       66.786497
2.000       12.566371      0.68489137       68.852790
2.000       12.817698      0.66242765       70.670606
2.000       13.069025      0.64443563       72.875142
2.000       13.320353      0.62126973       74.387102
2.000       13.571680      0.59916926       75.878833
2.000       13.823008      0.58671100       78.505871
2.000       14.074335      0.56475795       79.765716
2.000       14.325663      0.54457424       81.109459
2.000       14.576990      0.52758682       82.788070
2.000       14.828317      0.51651400       85.315505
2.000       15.079645      0.50268848       87.325790
2.000       15.330972      0.49165409       89.750938
2.000       15.582300      0.47741776       91.508930
2.000       15.833627      0.46813173       94.141164
2.000       16.084954      0.44866856       94.592216
2.000       16.587609      0.44034446       101.81557
2.000       17.090264      0.41495832       104.93517
2.000       17.592919      0.39988396       110.31078
2.000       18.095574      0.36355194       109.13242
2.000       18.598229      0.36128653       117.74345
2.000       19.100883      0.33388417       117.87629
2.000       19.603538      0.32229050       123.00454
2.000       20.106193      0.31282548       128.81366
2.000       20.608848      0.30374651       134.69228
2.000       21.111503      0.28780111       137.18928
2.000       21.614157      0.27675800       141.57461
2.000       22.116812      0.27074080       148.38554
2.000       22.619467      0.25592494       150.04792
2.000       23.122122      0.24948032       156.23906
2.000       23.624777      0.24204996       161.68823
2.000       24.127432      0.23128686       164.57145
2.000       24.630086      0.22424789       169.74478
2.000       25.132741      0.21916979       176.26680
2.000       25.635396      0.20842548       177.88575
2.000       26.138051      0.20381093       184.38150
2.000       26.640706      0.19892435       190.54405
2.000       27.143361      0.19158390       194.09758
2.000       27.646015      0.18809860       201.35085
2.000       28.148670      0.18407838       207.99203
2.000       28.651325      0.17788880       211.95955
2.000       29.153980      0.17299965       217.17460
2.000       29.656635      0.16607452       219.45166
2.000       30.159289      0.16104335       223.80839
2.000       30.661944      0.15711542       229.45004
2.000       31.164599      0.15377491       235.79814
2.000       31.667254      0.14829289       238.57329
2.000       32.169909      0.14769091       249.09987
2.000       33.175218      0.13768499       254.68198
2.000       34.180528      0.13156721       266.16701
2.000       35.185838      0.12784138       282.12747
2.000       36.191147      0.11964231       287.31751
2.000       37.196457      0.11641080       303.50668
2.000       38.201767      0.11131701       314.39970
2.000       39.207076      0.10627829       324.49513
2.000       40.212386      0.10100442       332.72864
2.000       41.217696     0.098323472       348.80170
2.000       42.223005     0.093106397       355.05629
2.000       43.228315     0.091958802       376.32969
2.000       44.233625     0.087638553       384.25811
2.000       45.238934     0.085735987       402.13373
2.000       46.244244     0.080209345       401.85398
2.000       47.249554     0.078976166       422.04565
2.000       48.254863     0.075623503       430.47736
2.000       49.260173     0.074747973       452.64473
2.000       50.265482     0.070223809       451.81871
2.000       51.270792     0.070041985       478.23217
2.000       52.276102     0.067773653       490.50195
2.000       53.281411     0.064876683       497.14841
2.000       54.286721     0.062296899       504.91413
2.000       55.292031     0.060779786       520.49558
2.000       56.297340     0.060240921       544.53462
2.000       57.302650     0.058188982       554.67059
2.000       58.307960     0.056459927       567.01442
2.000       59.313269     0.054158366       572.52097
2.000       60.318579     0.052502226       583.71558
2.000       61.323889     0.052108681       608.79264
2.000       62.329198     0.050067993       614.19328
2.000       63.334508     0.049248402       633.84579
2.000       64.339818     0.048439712       653.59886
2.000       66.350437     0.044666339       660.97035
2.000       68.361056     0.043605499       705.72876
2.000       70.371675     0.042012880       741.73093
2.000       72.382295     0.040242737       773.13407
2.000       74.392914     0.038022154       793.05205
2.000       76.403533     0.035335318       798.39828
2.000       78.414153     0.034550650       843.93663
2.000       80.424772     0.033695093       887.98663
2.000       82.435391     0.031221994       886.07812
2.000       84.446011     0.030101676       918.32909
2.000       86.456630     0.028734253       940.73018
2.000       88.467249     0.028005681       982.34485
2.000       90.477868     0.027353284       1026.3768
2.000       92.488488     0.025543526       1023.7977
2.000       94.499107     0.024592599       1051.3754
2.000       96.509726     0.024085102       1096.8115
2.000       98.520346     0.023230624       1125.4052
2.000       100.53096     0.022663391       1166.5267
2.000       102.54158     0.022002359       1201.8204
2.000       104.55220     0.020400120       1181.1432
2.000       106.56282     0.020267249       1242.4594
2.000       108.57344     0.019918022       1291.4788
2.000       110.58406     0.018652096       1277.8371
2.000       112.59468     0.018316349       1324.5331
2.000       114.60530     0.017762396       1354.5215
2.000       116.61592     0.016861900       1354.7224
2.000       118.62654     0.016006270       1353.6487
2.000       120.63716     0.016156744       1437.0352
2.000       122.64778     0.015064298       1407.9856
2.000       124.65840     0.014614865       1434.2659
2.000       126.66902     0.014647868       1508.1893
2.000       128.67964     0.014391413       1553.4710
2.000       132.70087     0.013404052       1586.8202
2.000       136.72211     0.012682577       1642.0790
2.000       140.74335     0.011659697       1646.8012
2.000       144.76459     0.011522250       1770.9023
2.000       148.78583     0.010462184       1745.7309
2.000       152.80707     0.010249336       1852.6625
2.000       156.82831     0.010415120       2035.2037
2.000       160.84954    0.0078175273       1648.1592
2.000       164.87078    0.0081914509       1859.7826
2.000       168.89202    0.0091232505       2226.6259
2.000       172.91326    0.0070960691       1858.5446
2.000       176.93450    0.0072027885       2021.1962
2.000       180.95574    0.0067136181       2015.3197
2.000       184.97698    0.0062766027       2012.5557
2.000       188.99821    0.0061153091       2091.5188
2.000       193.01945    0.0061696010       2247.6598
2.000       197.04069    0.0047065423       1824.0637
2.000       201.06193    0.0052078052       2144.4431
2.000       205.08317    0.0050531559       2208.1217
2.000       209.10441    0.0051253285       2374.0044
2.000       213.12565    0.0045500093       2231.4630
2.000       217.14688    0.0046452333       2409.5647
2.000       221.16812    0.0042614811       2335.5998
2.000       225.18936    0.0045268230       2618.8304
2.000       229.21060    0.0028781330       1755.8411
2.000       233.23184    0.0033768733       2170.4437
2.000       237.25308    0.0043687250       2955.7012
2.000       241.27432    0.0034403759       2447.9889
2.000       245.29555    0.0033476448       2503.1027
2.000       249.31679    0.0034398253       2700.6061
2.000       253.33803    0.0027142643       2235.7517
2.000       257.35927    0.0030615602       2643.8239
2.000       265.40175    0.0029178593       2763.4139
2.000       273.44422    0.0026816301       2777.6364
2.000       281.48670    0.0025810065       2916.3055
2.000       289.52918    0.0018259685       2245.1251
2.000       297.57166    0.0014193116       1894.6225
2.000       305.61413    0.0015131030       2188.0592
2.000       313.65661    0.0020276446       3169.7531
2.000       321.69909    0.0011622017       1960.2039
2.000       329.74156    0.0012211539       2218.0010
2.000       337.78404    0.0020129504       3930.2550
2.000       345.82652    0.0017106490       3584.3140
2.000       353.86900    0.0013166775       2955.8149
2.000       361.91147    0.0014231811       3417.7280
2.000       369.95395   0.00096671923       2479.7827
2.000       377.99643    0.0010343731       2830.1573
2.000       386.03891   0.00083272186       2426.9646
2.000       394.08138    0.0016374885       5076.9896
2.000       402.12386    0.0010865814       3579.4148
2.000       410.16634   0.00094399410       3300.0429
2.000       418.20881    0.0014814734       5489.6373
2.000       426.25129    0.0015831113       6211.2475
2.000       434.29377    0.0013106518       5438.8662
2.000       442.33625   0.00098035121       4298.4267
2.000       450.37872    0.0012647793       5853.5400
2.000       458.42120    0.0012389608       6046.7484
2.000       466.46368   0.00048539524       2495.8545
2.000       474.50615   0.00078587636       4253.5352
2.000       482.54863   0.00087073463       4956.5483
2.000       490.59111   0.00026933788       1611.1157
2.000       498.63359   0.00077745835       4883.0590
2.000       506.67606    0.0010633300       7006.9576
2.000       514.71854    0.0010466572       7230.7637
1.750     0.015707963       1923.8128   0.00037773976
1.750     0.031415927       4943.1746    0.0077647205
1.750     0.047123890       2617.5784     0.013876929
1.750     0.062831853       2107.6740     0.026485812
1.750     0.078539816       1598.7362     0.039238889
1.750     0.094247780       1307.8308     0.055467067
1.750      0.10995574       1065.5049     0.071759512
1.750      0.12566371       908.89540     0.091372132
1.750      0.14137167       674.97554     0.096615199
1.750      0.15707963       613.49887      0.12046022
1.750      0.17278760       533.29602      0.13937224
1.750      0.18849556       469.76839      0.15938866
1.750      0.20420352       418.67255      0.18060694
1.750      0.21991149       382.38403      0.20602207
1.750      0.23561945       332.74876      0.22050585
1.750      0.25132741       306.94999      0.24686383
1.750      0.26703538       266.78287      0.25735618
